# Time-averaged data for fix 2
# TimeStep v_simtime c_msd_type1[1] c_msd_type1[3]
1440 1.44 1.17515 1.40724
1450 1.45 1.16355 1.27638
1460 1.46 1.18762 1.09738
1470 1.47 1.25317 0.910611
1480 1.48 1.35584 0.82052
1490 1.49 1.44819 0.813032
1500 1.5 1.49279 0.797606
1510 1.51 1.50498 0.793384
1520 1.52 1.48083 0.826523
1530 1.53 1.44008 0.887933
1540 1.54 1.4053 0.925772
1550 1.55 1.39306 0.924465
1560 1.56 1.41013 0.926715
1570 1.57 1.40151 0.979457
1580 1.58 1.34667 1.06548
1590 1.59 1.28264 1.13244
1600 1.6 1.23665 1.14139
1610 1.61 1.20715 1.15715
1620 1.62 1.17568 1.20229
1630 1.63 1.16868 1.24326
1640 1.64 1.19819 1.21933
1650 1.65 1.23499 1.10275
1660 1.66 1.28679 0.978021
1670 1.67 1.33224 0.94769
1680 1.68 1.3511 0.966802
1690 1.69 1.34079 0.977882
1700 1.7 1.3148 0.982851
1710 1.71 1.27451 0.979364
1720 1.72 1.2479 0.937358
1730 1.73 1.26796 0.877492
1740 1.74 1.33187 0.819701
1750 1.75 1.37738 0.821145
1760 1.76 1.36994 0.87837
1770 1.77 1.33705 0.94248
1780 1.78 1.32515 0.987738
1790 1.79 1.35666 1.05604
1800 1.8 1.40251 1.16329
1810 1.81 1.4277 1.19736
1820 1.82 1.43737 1.13617
1830 1.83 1.4272 1.09136
1840 1.84 1.40878 1.10389
1850 1.85 1.4065 1.10619
1860 1.86 1.42359 1.09853
1870 1.87 1.42987 1.11272
1880 1.88 1.43133 1.09681
1890 1.89 1.45279 1.0755
1900 1.9 1.45798 1.07271
1910 1.91 1.43734 1.06732
1920 1.92 1.41195 1.074
1930 1.93 1.41491 1.07848
1940 1.94 1.43846 1.03431
1950 1.95 1.46147 0.996747
1960 1.96 1.4278 1.01811
1970 1.97 1.36491 0.988687
1980 1.98 1.33739 0.908621
1990 1.99 1.3399 0.871455
2000 2 1.35598 0.891995
2010 2.01 1.37405 0.952241
2020 2.02 1.41123 1.00458
2030 2.03 1.45997 1.07293
2040 2.04 1.5088 1.15679
2050 2.05 1.5286 1.1997
2060 2.06 1.49939 1.16372
2070 2.07 1.42849 1.10309
2080 2.08 1.38514 1.04288
2090 2.09 1.38236 1.01912
2100 2.1 1.41081 1.04635
2110 2.11 1.43888 1.07783
2120 2.12 1.43526 1.11008
2130 2.13 1.39024 1.15457
2140 2.14 1.2951 1.16787
2150 2.15 1.21615 1.13576
2160 2.16 1.19517 1.10379
2170 2.17 1.21918 1.12426
2180 2.18 1.25922 1.19989
2190 2.19 1.28067 1.27047
2200 2.2 1.26288 1.29583
2210 2.21 1.23324 1.28464
2220 2.22 1.21402 1.24261
2230 2.23 1.21142 1.17278
2240 2.24 1.25415 1.12211
2250 2.25 1.32625 1.08456
2260 2.26 1.38316 1.09296
2270 2.27 1.41996 1.1461
2280 2.28 1.44289 1.13899
2290 2.29 1.45307 1.05143
2300 2.3 1.47975 0.961763
2310 2.31 1.52595 0.905307
2320 2.32 1.57057 0.89168
2330 2.33 1.5913 0.922699
2340 2.34 1.59792 0.963212
2350 2.35 1.58865 0.95701
2360 2.36 1.57268 0.940054
2370 2.37 1.58007 0.942844
2380 2.38 1.60374 0.920322
2390 2.39 1.62289 0.855517
2400 2.4 1.62124 0.771205
2410 2.41 1.63475 0.679806
2420 2.42 1.67289 0.619692
2430 2.43 1.71303 0.574866
2440 2.44 1.76847 0.540096
2450 2.45 1.81188 0.538763
2460 2.46 1.81217 0.576687
2470 2.47 1.81899 0.62952
2480 2.48 1.83942 0.632903
2490 2.49 1.86764 0.610402
2500 2.5 1.92113 0.587001
2510 2.51 1.96253 0.569634
2520 2.52 1.97374 0.571954
2530 2.53 1.94529 0.585552
2540 2.54 1.89177 0.598307
2550 2.55 1.86757 0.584961
2560 2.56 1.90068 0.545165
2570 2.57 1.94654 0.522726
2580 2.58 1.97439 0.52747
2590 2.59 1.98659 0.586115
2600 2.6 1.99193 0.655512
2610 2.61 1.98733 0.653173
2620 2.62 1.99251 0.607905
2630 2.63 2.03142 0.598017
2640 2.64 2.09979 0.648376
2650 2.65 2.17903 0.721067
2660 2.66 2.24751 0.739738
2670 2.67 2.26873 0.696189
2680 2.68 2.23973 0.656081
2690 2.69 2.18658 0.627825
2700 2.7 2.12822 0.621166
2710 2.71 2.0497 0.647528
2720 2.72 1.96725 0.672225
2730 2.73 1.91265 0.664975
2740 2.74 1.88509 0.631582
2750 2.75 1.86599 0.563816
2760 2.76 1.84939 0.479778
2770 2.77 1.84232 0.440016
2780 2.78 1.86685 0.449352
2790 2.79 1.94397 0.485721
2800 2.8 2.0525 0.516889
2810 2.81 2.14236 0.523041
2820 2.82 2.20318 0.537513
2830 2.83 2.2225 0.566904
2840 2.84 2.18193 0.585049
2850 2.85 2.12249 0.580034
2860 2.86 2.08951 0.56982
2870 2.87 2.07184 0.555468
2880 2.88 2.04826 0.536056
2890 2.89 2.01834 0.520796
2900 2.9 1.96504 0.528967
2910 2.91 1.91213 0.543136
2920 2.92 1.88427 0.537729
2930 2.93 1.87421 0.523049
2940 2.94 1.85793 0.515864
2950 2.95 1.8448 0.524703
2960 2.96 1.86353 0.534444
2970 2.97 1.90349 0.524548
2980 2.98 1.93596 0.504301
2990 2.99 1.96054 0.491168
3000 3 1.99306 0.491573
3010 3.01 2.03147 0.512294
3020 3.02 2.05314 0.529246
3030 3.03 2.06033 0.531604
3040 3.04 2.07946 0.506995
3050 3.05 2.11669 0.47917
3060 3.06 2.15551 0.465568
3070 3.07 2.18185 0.457532
3080 3.08 2.1973 0.461277
3090 3.09 2.21195 0.482552
3100 3.1 2.21692 0.513616
3110 3.11 2.20168 0.543513
3120 3.12 2.20031 0.565931
3130 3.13 2.22979 0.592702
3140 3.14 2.25451 0.629016
3150 3.15 2.26307 0.648072
3160 3.16 2.27914 0.628471
3170 3.17 2.30193 0.604667
3180 3.18 2.34793 0.614718
3190 3.19 2.44359 0.646852
3200 3.2 2.56286 0.662661
3210 3.21 2.63999 0.652097
3220 3.22 2.62889 0.63305
3230 3.23 2.58173 0.60994
3240 3.24 2.57389 0.581768
3250 3.25 2.61085 0.565002
3260 3.26 2.67694 0.583773
3270 3.27 2.7528 0.612747
3280 3.28 2.77571 0.600441
3290 3.29 2.75643 0.564779
3300 3.3 2.73362 0.567084
3310 3.31 2.69962 0.604852
3320 3.32 2.68123 0.64928
3330 3.33 2.69015 0.671578
3340 3.34 2.6648 0.645209
3350 3.35 2.64582 0.651452
3360 3.36 2.6534 0.681563
3370 3.37 2.6822 0.709742
3380 3.38 2.71328 0.745315
3390 3.39 2.69866 0.772434
3400 3.4 2.62212 0.778214
3410 3.41 2.55332 0.782555
3420 3.42 2.54018 0.773985
3430 3.43 2.56029 0.758543
3440 3.44 2.58872 0.740561
3450 3.45 2.61338 0.726988
3460 3.46 2.61561 0.741377
3470 3.47 2.60437 0.766818
3480 3.48 2.62087 0.734509
3490 3.49 2.67695 0.641693
3500 3.5 2.76815 0.583268
3510 3.51 2.82611 0.605922
3520 3.52 2.84724 0.669582
3530 3.53 2.85553 0.745494
3540 3.54 2.85106 0.784103
3550 3.55 2.82177 0.750315
3560 3.56 2.78076 0.706138
3570 3.57 2.76173 0.691345
3580 3.58 2.75346 0.679933
3590 3.59 2.7148 0.681275
3600 3.6 2.65134 0.655657
3610 3.61 2.59644 0.605792
3620 3.62 2.58631 0.573183
3630 3.63 2.62943 0.573334
3640 3.64 2.70005 0.593721
3650 3.65 2.71898 0.593142
3660 3.66 2.70884 0.57722
3670 3.67 2.70201 0.5849
3680 3.68 2.70625 0.633739
3690 3.69 2.79702 0.680544
3700 3.7 2.94484 0.717389
3710 3.71 3.05345 0.775395
3720 3.72 3.04964 0.822253
3730 3.73 2.99864 0.850612
3740 3.74 3.01439 0.859677
3750 3.75 3.10481 0.826061
3760 3.76 3.17578 0.792828
3770 3.77 3.20824 0.761418
3780 3.78 3.21331 0.724509
3790 3.79 3.15288 0.696315
3800 3.8 3.06388 0.71474
3810 3.81 2.99357 0.757222
3820 3.82 2.98012 0.747087
3830 3.83 3.04849 0.706015
3840 3.84 3.14549 0.683537
3850 3.85 3.19355 0.68776
3860 3.86 3.19268 0.699994
3870 3.87 3.17805 0.724705
3880 3.88 3.17582 0.747797
3890 3.89 3.1645 0.708798
3900 3.9 3.14181 0.649668
3910 3.91 3.10327 0.594513
3920 3.92 3.07741 0.562005
3930 3.93 3.07896 0.556281
3940 3.94 3.1066 0.562989
3950 3.95 3.14267 0.571364
3960 3.96 3.14981 0.55689
3970 3.97 3.12375 0.522184
3980 3.98 3.09772 0.489686
3990 3.99 3.10726 0.471233
4000 4 3.16181 0.473908
4010 4.01 3.22841 0.519743
4020 4.02 3.2673 0.571123
4030 4.03 3.26054 0.591248
4040 4.04 3.24506 0.583478
4050 4.05 3.28285 0.566179
4060 4.06 3.35908 0.578855
4070 4.07 3.41528 0.606358
4080 4.08 3.4208 0.625192
4090 4.09 3.37778 0.639197
4100 4.1 3.31694 0.642173
4110 4.11 3.25202 0.64895
4120 4.12 3.20579 0.643811
4130 4.13 3.19053 0.61951
4140 4.14 3.21874 0.590523
4150 4.15 3.29038 0.579433
4160 4.16 3.38787 0.584972
4170 4.17 3.47081 0.594284
4180 4.18 3.51788 0.59087
4190 4.19 3.53505 0.564279
4200 4.2 3.52725 0.520154
4210 4.21 3.51212 0.474955
4220 4.22 3.51462 0.452888
4230 4.23 3.54924 0.448117
4240 4.24 3.59956 0.448564
4250 4.25 3.6245 0.462584
4260 4.26 3.61393 0.476242
4270 4.27 3.54718 0.480165
4280 4.28 3.46218 0.475969
4290 4.29 3.41209 0.474422
4300 4.3 3.39801 0.476919
4310 4.31 3.39584 0.503899
4320 4.32 3.43278 0.536722
4330 4.33 3.4978 0.564102
4340 4.34 3.55082 0.580925
4350 4.35 3.56776 0.568009
4360 4.36 3.55874 0.522871
4370 4.37 3.5554 0.492423
4380 4.38 3.6122 0.497934
4390 4.39 3.7469 0.523628
4400 4.4 3.91369 0.535322
4410 4.41 4.07874 0.52734
4420 4.42 4.20001 0.520683
4430 4.43 4.22211 0.5273
4440 4.44 4.15119 0.527777
4450 4.45 4.0457 0.502118
4460 4.46 3.96887 0.482702
4470 4.47 3.92773 0.491881
4480 4.48 3.904 0.51957
4490 4.49 3.84762 0.539038
4500 4.5 3.77686 0.540667
4510 4.51 3.73935 0.52153
4520 4.52 3.72742 0.501759
4530 4.53 3.68373 0.495471
4540 4.54 3.63123 0.46404
4550 4.55 3.5963 0.3943
4560 4.56 3.54682 0.34765
4570 4.57 3.47042 0.342916
4580 4.58 3.42098 0.352531
4590 4.59 3.41524 0.366795
4600 4.6 3.41746 0.366441
4610 4.61 3.43934 0.356041
4620 4.62 3.48728 0.352975
4630 4.63 3.52623 0.379225
4640 4.64 3.5389 0.442027
4650 4.65 3.5471 0.49734
4660 4.66 3.56581 0.477298
4670 4.67 3.5794 0.400966
4680 4.68 3.56723 0.331043
4690 4.69 3.50308 0.304864
4700 4.7 3.39341 0.303689
4710 4.71 3.31873 0.304275
4720 4.72 3.32104 0.314823
4730 4.73 3.429 0.338788
4740 4.74 3.574 0.365849
4750 4.75 3.67223 0.3819
4760 4.76 3.74154 0.403957
4770 4.77 3.76756 0.442599
4780 4.78 3.76909 0.484012
4790 4.79 3.82146 0.524439
4800 4.8 3.93856 0.56008
4810 4.81 4.06898 0.602821
4820 4.82 4.12699 0.635573
4830 4.83 4.126 0.634638
4840 4.84 4.15925 0.619157
4850 4.85 4.21525 0.606734
4860 4.86 4.26621 0.612401
4870 4.87 4.30993 0.645174
4880 4.88 4.34726 0.695781
4890 4.89 4.37115 0.728333
4900 4.9 4.39006 0.74474
4910 4.91 4.42526 0.75157
4920 4.92 4.45255 0.756001
4930 4.93 4.48945 0.753555
4940 4.94 4.55057 0.722947
4950 4.95 4.6061 0.681492
4960 4.96 4.65775 0.672445
4970 4.97 4.70424 0.6886
4980 4.98 4.78495 0.706446
4990 4.99 4.90115 0.740672
5000 5 5.01012 0.791108
5010 5.01 5.10206 0.817823
5020 5.02 5.10421 0.817262
5030 5.03 5.05966 0.801721
5040 5.04 5.04472 0.77873
5050 5.05 5.04156 0.771697
5060 5.06 5.046 0.76276
5070 5.07 5.08621 0.74473
5080 5.08 5.16768 0.743722
5090 5.09 5.23378 0.763628
5100 5.1 5.26832 0.774438
5110 5.11 5.28936 0.734258
5120 5.12 5.29596 0.667462
5130 5.13 5.3399 0.613873
5140 5.14 5.46078 0.588706
5150 5.15 5.64713 0.572408
5160 5.16 5.83117 0.560528
5170 5.17 5.97343 0.558611
5180 5.18 6.05542 0.567709
5190 5.19 6.08714 0.572988
5200 5.2 6.07532 0.564945
5210 5.21 6.04844 0.55899
5220 5.22 5.9971 0.55165
5230 5.23 5.93189 0.538607
5240 5.24 5.87857 0.529873
5250 5.25 5.87012 0.540024
5260 5.26 5.90257 0.584779
5270 5.27 5.93005 0.622128
5280 5.28 5.98485 0.63721
5290 5.29 6.06082 0.656953
5300 5.3 6.10364 0.651408
5310 5.31 6.14911 0.608991
5320 5.32 6.26266 0.556193
5330 5.33 6.4016 0.518707
5340 5.34 6.48319 0.515179
5350 5.35 6.45427 0.53291
5360 5.36 6.37488 0.517546
5370 5.37 6.28254 0.483296
5380 5.38 6.23779 0.479566
5390 5.39 6.22201 0.504771
5400 5.4 6.18394 0.525331
5410 5.41 6.14251 0.516108
5420 5.42 6.13155 0.495825
5430 5.43 6.18178 0.487711
5440 5.44 6.31766 0.502615
5450 5.45 6.52132 0.530437
5460 5.46 6.7135 0.551661
5470 5.47 6.84176 0.563324
5480 5.48 6.91247 0.565009
5490 5.49 6.93275 0.567534
5500 5.5 6.94585 0.586176
5510 5.51 7.01331 0.618258
5520 5.52 7.09734 0.64025
5530 5.53 7.09364 0.667494
5540 5.54 7.00512 0.721544
5550 5.55 6.97459 0.774609
5560 5.56 7.03133 0.803613
5570 5.57 7.05388 0.832036
5580 5.58 6.98227 0.874236
5590 5.59 6.86569 0.904735
5600 5.6 6.83019 0.890556
5610 5.61 6.90435 0.843575
5620 5.62 6.97082 0.793955
5630 5.63 6.97263 0.750411
5640 5.64 6.94559 0.724686
5650 5.65 6.91007 0.728433
5660 5.66 6.93192 0.742924
5670 5.67 7.00876 0.753354
5680 5.68 7.06395 0.740998
5690 5.69 7.03855 0.700046
5700 5.7 6.93167 0.662771
5710 5.71 6.8248 0.640679
5720 5.72 6.77059 0.632414
5730 5.73 6.74377 0.647224
5740 5.74 6.71148 0.670842
5750 5.75 6.72172 0.674296
5760 5.76 6.79757 0.659317
5770 5.77 6.87686 0.641163
5780 5.78 6.8724 0.630574
5790 5.79 6.79703 0.631777
5800 5.8 6.75622 0.651595
5810 5.81 6.79253 0.665263
5820 5.82 6.87514 0.658471
5830 5.83 6.96847 0.642512
5840 5.84 7.02204 0.643841
5850 5.85 6.98028 0.678425
5860 5.86 6.87583 0.721049
5870 5.87 6.77489 0.750707
5880 5.88 6.67143 0.757538
5890 5.89 6.56984 0.743599
5900 5.9 6.48568 0.736491
5910 5.91 6.45063 0.756775
5920 5.92 6.43336 0.776492
5930 5.93 6.38219 0.766999
5940 5.94 6.33438 0.722297
5950 5.95 6.36525 0.670975
5960 5.96 6.44448 0.634627
5970 5.97 6.47277 0.626639
5980 5.98 6.43056 0.646904
5990 5.99 6.38564 0.673273
6000 6 6.38741 0.703821
6010 6.01 6.41863 0.741753
6020 6.02 6.41988 0.766272
6030 6.03 6.4266 0.756037
6040 6.04 6.46115 0.715214
6050 6.05 6.51978 0.663264
6060 6.06 6.57827 0.637518
6070 6.07 6.65806 0.662794
6080 6.08 6.74104 0.716765
6090 6.09 6.81089 0.787796
6100 6.1 6.92672 0.843205
6110 6.11 7.08473 0.858774
6120 6.12 7.13522 0.849696
6130 6.13 7.05477 0.804341
6140 6.14 6.92529 0.7239
6150 6.15 6.82955 0.651967
6160 6.16 6.75973 0.636092
6170 6.17 6.68847 0.651036
6180 6.18 6.6486 0.647659
6190 6.19 6.67745 0.627314
6200 6.2 6.73388 0.629207
6210 6.21 6.769 0.668128
6220 6.22 6.79049 0.75528
6230 6.23 6.7968 0.8402
6240 6.24 6.8122 0.847265
6250 6.25 6.85572 0.788904
6260 6.26 6.89182 0.738024
6270 6.27 6.89334 0.724013
6280 6.28 6.84984 0.722612
6290 6.29 6.76737 0.720538
6300 6.3 6.7408 0.739592
6310 6.31 6.8128 0.769961
6320 6.32 6.90593 0.771722
6330 6.33 6.97999 0.725511
6340 6.34 7.08813 0.64932
6350 6.35 7.19218 0.578019
6360 6.36 7.27321 0.540384
6370 6.37 7.34079 0.54058
6380 6.38 7.35154 0.553137
6390 6.39 7.30388 0.565728
6400 6.4 7.21879 0.586098
6410 6.41 7.08631 0.611942
6420 6.42 6.91852 0.646473
6430 6.43 6.79222 0.682935
6440 6.44 6.72897 0.713789
6450 6.45 6.69248 0.732811
6460 6.46 6.6686 0.717649
6470 6.47 6.63034 0.682225
6480 6.48 6.664 0.673234
6490 6.49 6.80055 0.670819
6500 6.5 6.95899 0.655491
6510 6.51 7.06067 0.63417
6520 6.52 7.04409 0.620499
6530 6.53 6.96405 0.609903
6540 6.54 6.91854 0.606333
6550 6.55 6.97296 0.622915
6560 6.56 7.1097 0.626994
6570 6.57 7.23468 0.616859
6580 6.58 7.30134 0.619568
6590 6.59 7.2907 0.64029
6600 6.6 7.20373 0.659907
6610 6.61 7.13425 0.677715
6620 6.62 7.09497 0.690928
6630 6.63 7.02292 0.712593
6640 6.64 6.93503 0.749845
6650 6.65 6.86228 0.787569
6660 6.66 6.808 0.806065
6670 6.67 6.78892 0.818484
6680 6.68 6.83136 0.829709
6690 6.69 6.93793 0.82584
6700 6.7 7.06432 0.805812
6710 6.71 7.19716 0.768987
6720 6.72 7.30282 0.724638
6730 6.73 7.397 0.688791
6740 6.74 7.48161 0.674771
6750 6.75 7.54858 0.675378
6760 6.76 7.62823 0.666357
6770 6.77 7.73746 0.637986
6780 6.78 7.82443 0.601812
6790 6.79 7.80168 0.584373
6800 6.8 7.66707 0.600852
6810 6.81 7.51354 0.62656
6820 6.82 7.42875 0.637297
6830 6.83 7.4225 0.636711
6840 6.84 7.44367 0.635826
6850 6.85 7.4275 0.643745
6860 6.86 7.37768 0.656013
6870 6.87 7.34619 0.67613
6880 6.88 7.33388 0.713075
6890 6.89 7.31236 0.766438
6900 6.9 7.28641 0.817754
6910 6.91 7.26276 0.841801
6920 6.92 7.20102 0.845051
6930 6.93 7.11191 0.84584
6940 6.94 7.04056 0.861174
6950 6.95 6.98143 0.88916
6960 6.96 6.92172 0.909502
6970 6.97 6.8868 0.90785
6980 6.98 6.83868 0.900442
6990 6.99 6.82613 0.889105
7000 7 6.88999 0.875292
7010 7.01 7.00458 0.855851
7020 7.02 7.10443 0.825418
7030 7.03 7.10273 0.814375
7040 7.04 6.99953 0.845169
7050 7.05 6.88233 0.894824
7060 7.06 6.80777 0.931347
7070 7.07 6.78989 0.92989
7080 7.08 6.83985 0.875573
7090 7.09 6.93777 0.806447
7100 7.1 7.07139 0.764561
7110 7.11 7.19352 0.767578
7120 7.12 7.23341 0.812899
7130 7.13 7.20243 0.855375
7140 7.14 7.13085 0.875718
7150 7.15 7.04547 0.886691
7160 7.16 6.98375 0.881675
7170 7.17 6.94895 0.856634
7180 7.18 6.92378 0.842468
7190 7.19 6.92052 0.847734
7200 7.2 6.92647 0.861381
7210 7.21 6.87312 0.885956
7220 7.22 6.77225 0.923269
7230 7.23 6.71726 0.951058
7240 7.24 6.74022 0.937554
7250 7.25 6.83601 0.886416
7260 7.26 6.95607 0.846874
7270 7.27 7.03569 0.859099
7280 7.28 7.01848 0.920505
7290 7.29 6.90087 0.99585
7300 7.3 6.71806 1.06302
7310 7.31 6.54349 1.11051
7320 7.32 6.41766 1.1326
7330 7.33 6.36248 1.13677
7340 7.34 6.35861 1.13243
7350 7.35 6.34793 1.1247
7360 7.36 6.29482 1.12894
7370 7.37 6.22535 1.14528
7380 7.38 6.17937 1.16914
7390 7.39 6.18515 1.19666
7400 7.4 6.25913 1.2352
7410 7.41 6.40248 1.27072
7420 7.42 6.58104 1.28497
7430 7.43 6.77279 1.24913
7440 7.44 6.92502 1.19375
7450 7.45 7.00318 1.17288
7460 7.46 7.0428 1.16387
7470 7.47 7.11044 1.12448
7480 7.48 7.22238 1.04158
7490 7.49 7.33427 0.950812
7500 7.5 7.40005 0.898713
7510 7.51 7.38746 0.87572
7520 7.52 7.3148 0.872087
7530 7.53 7.23724 0.899211
7540 7.54 7.2156 0.930277
7550 7.55 7.22063 0.920954
7560 7.56 7.17311 0.872903
7570 7.57 7.08911 0.834468
7580 7.58 7.02481 0.847898
7590 7.59 6.97691 0.934304
7600 7.6 6.9516 1.04579
7610 7.61 6.95491 1.08266
7620 7.62 6.97643 1.01835
7630 7.63 6.97653 0.928463
7640 7.64 6.96265 0.913313
7650 7.65 6.96425 0.982311
7660 7.66 6.95607 1.09212
7670 7.67 6.93854 1.18315
7680 7.68 6.86405 1.17702
7690 7.69 6.79372 1.09229
7700 7.7 6.79455 0.979443
7710 7.71 6.81677 0.90011
7720 7.72 6.79605 0.896291
7730 7.73 6.81027 0.942683
7740 7.74 6.89383 0.980564
7750 7.75 6.94056 0.982778
7760 7.76 6.9239 0.966765
7770 7.77 6.89544 0.9444
7780 7.78 6.88707 0.916782
7790 7.79 6.89504 0.895718
7800 7.8 6.89893 0.885709
7810 7.81 6.91971 0.877799
7820 7.82 6.96408 0.880132
7830 7.83 6.96044 0.91108
7840 7.84 6.91289 0.974057
7850 7.85 6.86612 1.03855
7860 7.86 6.83866 1.06464
7870 7.87 6.87243 1.02305
7880 7.88 6.94614 0.929997
7890 7.89 7.0154 0.836837
7900 7.9 7.08323 0.778361
7910 7.91 7.12509 0.759057
7920 7.92 7.10115 0.765578
7930 7.93 7.0159 0.780881
7940 7.94 6.93215 0.777525
7950 7.95 6.90645 0.768992
7960 7.96 6.9413 0.781441
7970 7.97 7.02925 0.787135
7980 7.98 7.13183 0.774638
7990 7.99 7.18513 0.739579
8000 8 7.14639 0.6856
8010 8.01 7.07353 0.65322
8020 8.02 7.0432 0.672641
8030 8.03 7.06996 0.722153
8040 8.04 7.16018 0.770823
8050 8.05 7.28642 0.791768
8060 8.06 7.36515 0.781699
8070 8.07 7.36099 0.754238
8080 8.08 7.29856 0.743364
8090 8.09 7.26372 0.752888
8100 8.1 7.26357 0.758271
8110 8.11 7.25878 0.745343
8120 8.12 7.24389 0.728975
8130 8.13 7.19537 0.734988
8140 8.14 7.12896 0.752411
8150 8.15 7.08419 0.765506
8160 8.16 7.08431 0.770889
8170 8.17 7.17025 0.756409
8180 8.18 7.31743 0.724408
8190 8.19 7.44886 0.693081
8200 8.2 7.53147 0.676479
8210 8.21 7.55824 0.676226
8220 8.22 7.50827 0.684686
8230 8.23 7.37409 0.686559
8240 8.24 7.20658 0.667756
