# r  g(r)  NumPairs  ShellVolume
0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.65 0.0 0.0 0.0
0.75 0.0 0.0 0.0
0.8500000000000001 0.0 0.0 0.0
0.9500000000000001 0.0 0.0 0.0
1.05 0.0 0.0 0.0
1.1500000000000001 0.0 0.0 0.0
1.25 0.0 0.0 0.0
1.35 0.0 0.0 0.0
1.4500000000000002 0.0 0.0 0.0
1.55 0.0 0.0 0.0
1.6500000000000001 0.0006362680997386716 7.1285999429712e-5 0.003992015968063872
1.75 0.003676715716716232 0.0005346449957228398 0.02594810379241517
1.85 0.01898117225486224 0.0032078699743370385 0.1497005988023952
1.9500000000000002 0.07676733550961803 0.0152195608782436 0.6726546906187624
2.0500000000000003 0.21786733014402107 0.05289421157684583 2.1097804391217565
2.15 0.45087003467645803 0.13865126889079013 4.802395209580838
2.25 0.7439846448292523 0.2936270316509839 8.678642714570858
2.35 0.9447623231083749 0.508304818933561 12.02195608782435
2.45 1.0696800804691564 0.7724907328200742 14.79441117764471
2.5500000000000003 0.9826431913122505 1.035393498716853 14.722554890219559
2.6500000000000004 0.8732519967648139 1.2877102936983178 14.129740518962075
2.75 0.7095269824132504 1.5084830339321358 12.36327345309381
2.85 0.5350825431000693 1.6873039635015725 10.013972055888223
2.95 0.43043841556714046 1.8414242942686057 8.630738522954092
3.0500000000000003 0.3286427322267728 1.9672084402623342 7.043912175648702
3.1500000000000004 0.26812245819969877 2.076668092386654 6.129740518962075
3.25 0.2376065818236622 2.179925862560594 5.782435129740518
3.35 0.20255964395077897 2.2734530938123774 5.2375249500998
3.45 0.19069690817902935 2.366837753065299 5.229540918163672
3.5500000000000003 0.1750184900080147 2.4575848303393193 5.081836327345309
3.6500000000000004 0.1547658080082379 2.5424151696606825 4.750499001996007
3.75 0.1447123852874815 2.626140575990877 4.688622754491018
3.85 0.11800526924727099 2.698103792415164 4.029940119760479
3.95 0.1118841636974253 2.7699244368406 4.021956087824351
4.05 0.10515988575854764 2.840889649272887 3.9740518962075844
4.15 0.11504292459179583 2.9224051896207586 4.5648702594810375
4.25 0.13305142074068466 3.021278870829774 5.53692614770459
4.3500000000000005 0.1760850951359031 3.1583618477331057 7.676646706586825
4.45 0.2043974589409934 3.3248859424009116 9.325349301397205
4.55 0.248658511088773 3.536676646706587 11.860279441117763
4.65 0.2906069458061921 3.7951953236384384 14.477045908183632
4.75 0.312175087514051 4.084972911320214 16.22754491017964
4.8500000000000005 0.3206496395321985 4.3952808668377505 17.377245508982035
4.95 0.3371016944222711 4.735101226119189 19.02994011976048
5.050000000000001 0.3279263498142173 5.079163102366703 19.26746506986028
5.15 0.32491889718977984 5.433704020530362 19.854291417165665
5.25 0.31193634151747257 5.787425149700596 19.808383233532933
5.3500000000000005 0.30241247790424924 6.14353435985172 19.942115768463072
5.45 0.2874792226162549 6.494831765041355 19.67265469061876
5.550000000000001 0.2814602960787449 6.8515112631879145 19.974051896207584
5.65 0.2744623202516911 7.2119689193042635 20.185628742514968
5.75 0.29353499757655543 7.611241802110063 22.35928143712575
5.8500000000000005 0.31892623990721813 8.06027231251783 25.14570858283433
5.95 0.33988952451040505 8.555317935557458 27.72255489021956
6.050000000000001 0.3609845712005536 9.098909324208721 30.441117764471056
6.15 0.3584575617179065 9.656686626746511 31.235528942115767
6.25 0.35045013325898555 10.219881665240948 31.53892215568862
6.3500000000000005 0.3316141288156807 10.76999572284003 30.8063872255489
6.45 0.3154138648253537 11.309844596521234 30.2315369261477
6.550000000000001 0.30527098879975634 11.848659823210728 30.173652694610777
6.65 0.29845127101338886 12.391645280866836 30.407185628742514
6.75 0.2964622761523152 12.947355289421166 31.119760479041915
6.8500000000000005 0.2925965209578924 13.512189905902465 31.63073852295409
6.95 0.28805763791432587 14.084616481323069 32.05588822355289
7.050000000000001 0.2748539936653162 14.646635300826931 31.473053892215567
7.15 0.2572717930521775 15.18773167949812 30.30139720558882
7.25 0.24158676886421337 15.710151126318765 29.255489021956084
7.3500000000000005 0.223687397755959 16.207299686341603 27.840319361277444
7.45 0.2122437876615184 16.69193755346448 27.13972055888223
7.550000000000001 0.20329980578385273 17.168698317650396 26.698602794411176
7.65 0.19819724126756127 17.645886797832908 26.72255489021956
7.75 0.19382234448931696 18.12482178500143 26.820359281437124
7.8500000000000005 0.1940192653571049 18.616695181066444 27.544910179640716
7.95 0.19010117683304295 19.110992301112088 27.68063872255489
8.05 0.18838894987969487 19.613237810094137 28.12574850299401
8.15 0.18541170767979634 20.119903051040765 28.37325349301397
8.25 0.18004040830131243 20.6240376390077 28.2315369261477
8.35 0.17918352441925814 21.138009694895953 28.782435129740517
8.450000000000001 0.17601113462908186 21.655047048759634 28.954091816367264
8.55 0.1715032361375906 22.170836897633315 28.884231536926144
8.65 0.16499025377879156 22.678714000570242 28.441117764471056
8.75 0.16160274818983497 23.18773167949816 28.50499001996008
8.85 0.15836959960195196 23.69803250641576 28.576846307385228
8.950000000000001 0.1516164846133272 24.19767607641855 27.98003992015968
9.05 0.14576679208342957 24.688836612489304 27.50499001996008
9.15 0.13584070607726126 25.156722269746155 26.201596806387222
9.25 0.12969955508910605 25.61327345309379 25.566866267465066
9.35 0.12056781946201867 26.046906187624753 24.283433133732533
9.450000000000001 0.11321765158947748 26.462859994297112 23.29341317365269
9.55 0.10780020126085953 26.867336755061295 22.65069860279441
9.65 0.10327959958366152 27.263009694895928 22.157684630738522
9.75 0.10105344759020772 27.658219275734282 22.131736526946106
9.850000000000001 0.09746720332162524 28.047262617621914 21.786427145708583
9.950000000000001 0.09805573507686884 28.44664242942685 22.365269461077844
10.05 0.10023143911141076 28.86313088109495 23.32335329341317
