# r  g(r)  NumPairs  ShellVolume
0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.65 0.0 0.0 0.0
0.75 0.0 0.0 0.0
0.8500000000000001 0.0 0.0 0.0
0.9500000000000001 0.0 0.0 0.0
1.05 0.0 0.0 0.0
1.1500000000000001 0.0 0.0 0.0
1.25 0.0 0.0 0.0
1.35 0.0 0.0 0.0
1.4500000000000002 0.0 0.0 0.0
1.55 0.0 0.0 0.0
1.6500000000000001 0.0 0.0 0.0
1.75 0.0 0.0 0.0
1.85 0.0 0.0 0.0
1.9500000000000002 0.0 0.0 0.0
2.0500000000000003 0.0 0.0 0.0
2.15 0.0 0.0 0.0
2.25 0.0 0.0 0.0
2.35 0.002156812542377583 0.00014257199885942397 0.007984031936127744
2.45 0.009673771302475457 0.0008376104932991166 0.03892215568862275
2.5500000000000003 0.06754756041147474 0.006094952951240403 0.29441117764471053
2.6500000000000004 0.2618468440115511 0.028104505275163706 1.2325349301397204
2.75 0.6701931387603381 0.08876889078984884 3.397205588822355
2.85 1.1328642390853172 0.19890575990875406 6.167664670658682
2.95 1.433436325661878 0.3482142857142856 8.36127744510978
3.0500000000000003 1.4858447557679457 0.51365126889079 9.264471057884231
3.1500000000000004 1.3074762272689084 0.6689299971485596 8.695608782435128
3.25 0.9946751194568423 0.7946785001425716 7.04191616766467
3.35 0.6814387412254315 0.8862097234103216 5.1257485029940115
3.45 0.5132826548690419 0.9593313373253488 4.094810379241516
3.5500000000000003 0.42829820607507 1.0239342743085251 3.617764471057884
3.6500000000000004 0.39576437682043913 1.0870402053036823 3.5339321357285427
3.75 0.3432799252422681 1.1448175078414558 3.235528942115768
3.85 0.28690359852280456 1.1957157114342776 2.8502994011976046
3.95 0.2561467159586478 1.2435486170516123 2.678642714570858
4.05 0.26081176776960063 1.2947497861420003 2.867265469061876
4.15 0.2990591001990304 1.3563943541488444 3.452095808383233
4.25 0.3369228056416094 1.4292308240661553 4.078842315369261
4.3500000000000005 0.3541889765858082 1.5094453949244364 4.492015968063872
4.45 0.36973075508821046 1.5970737097234096 4.907185628742514
4.55 0.3653100375509834 1.6875891074992868 5.068862275449101
4.65 0.3603037308923468 1.7808311947533495 5.221556886227544
4.75 0.3421914613384819 1.873235671514111 5.174650698602794
4.8500000000000005 0.3170851009466267 1.9625035642999702 4.9990019960079835
4.95 0.28835980012931167 2.047066581123467 4.735528942115768
5.050000000000001 0.2494353282410522 2.123200028514401 4.263473053892215
5.15 0.22114725068387375 2.1933989164528103 3.931137724550898
5.25 0.18308952532103212 2.2537959794696305 3.3822355289421155
5.3500000000000005 0.15804880934410104 2.3079376960365 3.031936127744511
5.45 0.14638660191815395 2.359976475620188 2.9141716566866265
5.550000000000001 0.16122106652919121 2.419411177644713 3.3283433133732534
5.65 0.18439207380822392 2.489859566581121 3.9451097804391213
5.75 0.23991628521962455 2.5847946963216426 5.3163672654690615
5.8500000000000005 0.28669549410416356 2.702220558882234 6.575848303393213
5.95 0.32647742122528545 2.8405510407755905 7.746506986027944
6.050000000000001 0.36569111672738075 3.000748502994017 8.971057884231536
6.15 0.37913174876167943 3.172369546621048 9.610778443113771
6.25 0.38356474322601225 3.3516894781864828 10.04191616766467
6.3500000000000005 0.3633811036409987 3.527053036783578 9.820359281437124
6.45 0.3219561358521273 3.6873574280011407 8.977045908183632
6.550000000000001 0.2852323423703504 3.833814513829486 8.201596806387224
6.65 0.2437871211548421 3.9628421727972643 7.225548902195608
6.75 0.20991626977292122 4.077309666381523 6.410179640718562
6.8500000000000005 0.1853625594361854 4.181405047048761 5.829341317365269
6.95 0.16733485216170363 4.278140148274878 5.417165668662674
7.050000000000001 0.15971541494767758 4.373146564014827 5.320359281437125
7.15 0.16069689604766607 4.471467778728253 5.505988023952096
7.25 0.17824997704413614 4.583600655831188 6.2794411177644704
7.3500000000000005 0.19509801376634722 4.709741231822078 7.063872255489021
7.45 0.21334426475426913 4.851457798688334 7.936127744510977
7.550000000000001 0.21851907835396922 5.000534644995728 8.348303393213572
7.65 0.2164821507103929 5.152159965782715 8.491017964071856
7.75 0.21197290479669398 5.30453378956373 8.532934131736527
7.8500000000000005 0.21528186125148258 5.463305531793554 8.891217564870258
7.95 0.214376585124507 5.625463358996285 9.080838323353293
8.05 0.20710743623946992 5.786088537211284 8.995009980039919
8.15 0.19174386314674347 5.938515825491872 8.535928143712574
8.25 0.18878649422405427 6.092297547761621 8.611776447105788
8.35 0.20174067363370532 6.26063943541489 9.427145708582833
8.450000000000001 0.2305910729992248 6.457691759338455 11.034930139720558
8.55 0.2696348700017086 6.69359495295125 13.210578842315368
8.65 0.28813445062266285 6.95161462788708 14.449101796407184
8.75 0.2894048235386181 7.216798545765615 14.850299401197603
8.85 0.2708478827096237 7.470683632734527 14.21756487025948
8.950000000000001 0.2344722625007436 7.695466210436265 12.587824351297405
9.05 0.1962113051275413 7.8877958368976335 10.770459081836327
9.15 0.15987793736446804 8.047993299116063 8.971057884231536
9.25 0.135103175839791 8.186341602509263 7.7475049900199595
9.35 0.11863625431636494 8.310468349016253 6.951097804391217
9.450000000000001 0.11163659424950577 8.42978329056174 6.681636726546905
9.55 0.10438008835900908 8.54371613915027 6.380239520958083
9.65 0.10768079817640724 8.663726119190192 6.720558882235529
9.75 0.1088041367437968 8.787514257199884 6.932135728542914
9.850000000000001 0.1089850652578932 8.914064727687483 7.086826347305388
9.950000000000001 0.0988187189592449 9.031151981750766 6.55688622754491
10.05 0.09005067836726396 9.140005702879954 6.095808383233533
