# Time-averaged data for fix 2
# TimeStep v_simtime c_msd_type1[1] c_msd_type1[3]
1400 1.4 0.713212 1.2978
1410 1.41 0.732607 1.38116
1420 1.42 0.775669 1.33293
1430 1.43 0.807579 1.23025
1440 1.44 0.803254 1.21292
1450 1.45 0.77448 1.26955
1460 1.46 0.75667 1.28972
1470 1.47 0.753891 1.34083
1480 1.48 0.767703 1.41735
1490 1.49 0.807625 1.35502
1500 1.5 0.835486 1.21714
1510 1.51 0.8261 1.06141
1520 1.52 0.808739 0.910951
1530 1.53 0.802712 0.81758
1540 1.54 0.80431 0.812791
1550 1.55 0.804297 0.859511
1560 1.56 0.806324 0.883785
1570 1.57 0.81634 0.85777
1580 1.58 0.835022 0.829373
1590 1.59 0.866499 0.840183
1600 1.6 0.90351 0.889799
1610 1.61 0.938773 0.91911
1620 1.62 0.977271 0.909463
1630 1.63 1.01106 0.899628
1640 1.64 1.03962 0.852352
1650 1.65 1.0582 0.770492
1660 1.66 1.05215 0.687348
1670 1.67 1.03705 0.60342
1680 1.68 1.02873 0.551371
1690 1.69 1.02638 0.575912
1700 1.7 1.03453 0.628974
1710 1.71 1.04621 0.672089
1720 1.72 1.06372 0.717449
1730 1.73 1.06735 0.80334
1740 1.74 1.04932 0.891174
1750 1.75 1.02026 0.96264
1760 1.76 0.980848 0.973769
1770 1.77 0.934054 0.914629
1780 1.78 0.900811 0.858502
1790 1.79 0.884374 0.891585
1800 1.8 0.877365 0.973342
1810 1.81 0.867127 0.994668
1820 1.82 0.848828 0.959247
1830 1.83 0.842605 0.923166
1840 1.84 0.856301 0.883511
1850 1.85 0.877534 0.794122
1860 1.86 0.890333 0.685125
1870 1.87 0.88203 0.666838
1880 1.88 0.86388 0.732802
1890 1.89 0.860591 0.824499
1900 1.9 0.874609 0.919774
1910 1.91 0.884535 0.983679
1920 1.92 0.89981 0.984095
1930 1.93 0.935546 0.908049
1940 1.94 0.958859 0.835542
1950 1.95 0.968216 0.807978
1960 1.96 0.971231 0.796146
1970 1.97 0.982836 0.755738
1980 1.98 1.00152 0.74079
1990 1.99 1.01401 0.759903
2000 2 1.00856 0.83723
2010 2.01 0.981411 0.950761
2020 2.02 0.940037 0.999644
2030 2.03 0.889 0.975553
2040 2.04 0.842329 0.901894
2050 2.05 0.789501 0.866627
2060 2.06 0.751107 0.876464
2070 2.07 0.743208 0.876747
2080 2.08 0.757355 0.929751
2090 2.09 0.789564 0.994253
2100 2.1 0.818788 0.974497
2110 2.11 0.823459 0.92436
2120 2.12 0.812388 0.960682
2130 2.13 0.816035 0.982804
2140 2.14 0.843887 0.837423
2150 2.15 0.864833 0.693872
2160 2.16 0.862259 0.690606
2170 2.17 0.874519 0.759187
2180 2.18 0.901107 0.831312
2190 2.19 0.932722 0.920206
2200 2.2 0.961672 1.02065
2210 2.21 0.974754 1.10493
2220 2.22 0.987239 1.15454
2230 2.23 1.01251 1.14666
2240 2.24 1.02963 1.14627
2250 2.25 1.0436 1.10111
2260 2.26 1.0678 0.95737
2270 2.27 1.07938 0.840977
2280 2.28 1.09437 0.831554
2290 2.29 1.12538 0.951981
2300 2.3 1.18068 1.12343
2310 2.31 1.2518 1.32734
2320 2.32 1.31943 1.39117
2330 2.33 1.37234 1.24532
2340 2.34 1.40016 1.08814
2350 2.35 1.40131 1.02992
2360 2.36 1.39157 0.993197
2370 2.37 1.39681 0.952057
2380 2.38 1.41983 0.991805
2390 2.39 1.45258 1.07424
2400 2.4 1.49 1.14147
2410 2.41 1.49422 1.23446
2420 2.42 1.47289 1.31803
2430 2.43 1.44631 1.33302
2440 2.44 1.40941 1.26586
2450 2.45 1.36423 1.15754
2460 2.46 1.33127 1.06467
2470 2.47 1.30484 0.983947
2480 2.48 1.28754 0.930669
2490 2.49 1.28084 0.936029
2500 2.5 1.28195 1.02133
2510 2.51 1.2888 1.15812
2520 2.52 1.3156 1.24337
2530 2.53 1.36839 1.23702
2540 2.54 1.41691 1.20548
2550 2.55 1.4088 1.16217
2560 2.56 1.3474 1.09436
2570 2.57 1.27921 1.00852
2580 2.58 1.22917 0.960998
2590 2.59 1.19721 0.965688
2600 2.6 1.1872 0.994626
2610 2.61 1.19304 1.03934
2620 2.62 1.20075 1.07387
2630 2.63 1.18519 1.11887
2640 2.64 1.14901 1.16081
2650 2.65 1.10541 1.14476
2660 2.66 1.06952 1.08703
2670 2.67 1.04991 1.0731
2680 2.68 1.04326 1.08514
2690 2.69 1.03799 1.12998
2700 2.7 1.02766 1.25401
2710 2.71 1.02143 1.38348
2720 2.72 1.02153 1.41252
2730 2.73 1.04075 1.425
2740 2.74 1.09089 1.45105
2750 2.75 1.17077 1.46039
2760 2.76 1.2425 1.48411
2770 2.77 1.24886 1.57401
2780 2.78 1.19544 1.61685
2790 2.79 1.14004 1.55947
2800 2.8 1.09424 1.4591
2810 2.81 1.05205 1.45415
2820 2.82 1.03496 1.48589
2830 2.83 1.0323 1.45484
2840 2.84 1.02232 1.45147
2850 2.85 1.02511 1.44193
2860 2.86 1.05819 1.38385
2870 2.87 1.09775 1.31861
2880 2.88 1.11614 1.26812
2890 2.89 1.09544 1.24787
2900 2.9 1.04152 1.25959
2910 2.91 0.990458 1.28887
2920 2.92 0.967748 1.28912
2930 2.93 0.96666 1.26262
2940 2.94 0.98026 1.26647
2950 2.95 1.03331 1.31287
2960 2.96 1.1058 1.38389
2970 2.97 1.16317 1.42839
2980 2.98 1.20906 1.42039
2990 2.99 1.23205 1.4028
3000 3 1.246 1.38012
3010 3.01 1.26713 1.34428
3020 3.02 1.27621 1.34583
3030 3.03 1.29176 1.31403
3040 3.04 1.30931 1.23052
3050 3.05 1.32351 1.12518
3060 3.06 1.35458 1.04141
3070 3.07 1.40207 0.987393
3080 3.08 1.45031 0.9321
3090 3.09 1.49237 0.881734
3100 3.1 1.52331 0.842109
3110 3.11 1.51997 0.859658
3120 3.12 1.47381 0.954166
3130 3.13 1.40199 1.01511
3140 3.14 1.33474 0.970708
3150 3.15 1.28753 0.930645
3160 3.16 1.24393 0.920309
3170 3.17 1.20024 0.893374
3180 3.18 1.15775 0.86105
3190 3.19 1.13152 0.844112
3200 3.2 1.13778 0.847599
3210 3.21 1.16237 0.846485
3220 3.22 1.19071 0.816891
3230 3.23 1.2101 0.816824
3240 3.24 1.22319 0.915227
3250 3.25 1.23735 1.04174
3260 3.26 1.24598 1.06595
3270 3.27 1.26399 1.01606
3280 3.28 1.29959 0.937514
3290 3.29 1.35697 0.815414
3300 3.3 1.42665 0.71828
3310 3.31 1.48641 0.678377
3320 3.32 1.51027 0.680714
3330 3.33 1.50141 0.70797
3340 3.34 1.48541 0.727182
3350 3.35 1.47229 0.703568
3360 3.36 1.46412 0.677301
3370 3.37 1.46252 0.637668
3380 3.38 1.46478 0.603313
3390 3.39 1.45274 0.610342
3400 3.4 1.42165 0.616333
3410 3.41 1.39422 0.604299
3420 3.42 1.38166 0.598694
3430 3.43 1.39553 0.572295
3440 3.44 1.43538 0.525008
3450 3.45 1.465 0.488591
3460 3.46 1.43237 0.457958
3470 3.47 1.37074 0.458586
3480 3.48 1.33254 0.496542
3490 3.49 1.31515 0.542948
3500 3.5 1.31864 0.585368
3510 3.51 1.36046 0.661038
3520 3.52 1.42778 0.753917
3530 3.53 1.49091 0.824225
3540 3.54 1.56315 0.862897
3550 3.55 1.64382 0.898313
3560 3.56 1.67756 0.91729
3570 3.57 1.66248 0.872667
3580 3.58 1.64583 0.831832
3590 3.59 1.64263 0.805958
3600 3.6 1.67006 0.830101
3610 3.61 1.71148 0.882401
3620 3.62 1.72224 0.880794
3630 3.63 1.69897 0.854467
3640 3.64 1.65521 0.819543
3650 3.65 1.62076 0.773703
3660 3.66 1.59144 0.744168
3670 3.67 1.5537 0.763775
3680 3.68 1.50026 0.768836
3690 3.69 1.433 0.718804
3700 3.7 1.38839 0.660262
3710 3.71 1.37813 0.63089
3720 3.72 1.40051 0.667846
3730 3.73 1.44521 0.75254
3740 3.74 1.47992 0.828743
3750 3.75 1.48213 0.836506
3760 3.76 1.45321 0.814088
3770 3.77 1.43154 0.827821
3780 3.78 1.41892 0.857949
3790 3.79 1.41166 0.872139
3800 3.8 1.42639 0.847377
3810 3.81 1.46161 0.805136
3820 3.82 1.50807 0.784533
3830 3.83 1.52153 0.791729
3840 3.84 1.47487 0.798933
3850 3.85 1.39175 0.746367
3860 3.86 1.33313 0.62516
3870 3.87 1.3124 0.550464
3880 3.88 1.30512 0.595829
3890 3.89 1.28595 0.713186
3900 3.9 1.26058 0.828749
3910 3.91 1.23623 0.847238
3920 3.92 1.21732 0.767479
3930 3.93 1.19951 0.708274
3940 3.94 1.18824 0.733772
3950 3.95 1.1911 0.789996
3960 3.96 1.20678 0.800287
3970 3.97 1.21292 0.756925
3980 3.98 1.22426 0.695936
3990 3.99 1.23476 0.663655
4000 4 1.2374 0.684628
4010 4.01 1.23107 0.765797
4020 4.02 1.21481 0.87624
4030 4.03 1.19317 0.962672
4040 4.04 1.17792 0.968004
4050 4.05 1.18134 0.915422
4060 4.06 1.18465 0.862299
4070 4.07 1.18323 0.829039
4080 4.08 1.19367 0.822479
4090 4.09 1.21474 0.867451
4100 4.1 1.23936 0.932711
4110 4.11 1.25891 0.975456
4120 4.12 1.27495 0.989639
4130 4.13 1.28735 0.974455
4140 4.14 1.28101 0.958779
4150 4.15 1.25463 0.93387
4160 4.16 1.22782 0.887254
4170 4.17 1.21803 0.851594
4180 4.18 1.22455 0.857249
4190 4.19 1.2383 0.91659
4200 4.2 1.24466 0.993823
4210 4.21 1.2374 1.04195
4220 4.22 1.23605 1.04588
4230 4.23 1.24286 1.0118
4240 4.24 1.25638 0.967971
4250 4.25 1.29015 0.924287
4260 4.26 1.31909 0.966463
4270 4.27 1.31488 1.06366
4280 4.28 1.27382 1.16734
4290 4.29 1.22771 1.20115
4300 4.3 1.19964 1.17159
4310 4.31 1.18332 1.14464
4320 4.32 1.18307 1.14863
4330 4.33 1.20176 1.16611
4340 4.34 1.2315 1.15039
4350 4.35 1.23385 1.10549
4360 4.36 1.21229 1.08421
4370 4.37 1.18643 1.16913
4380 4.38 1.16388 1.38199
4390 4.39 1.15197 1.58389
4400 4.4 1.14103 1.63094
4410 4.41 1.11623 1.58379
4420 4.42 1.10324 1.48543
4430 4.43 1.12049 1.38648
4440 4.44 1.15547 1.32707
4450 4.45 1.19795 1.26889
4460 4.46 1.22249 1.23419
4470 4.47 1.21992 1.21061
4480 4.48 1.19182 1.2053
4490 4.49 1.15943 1.19257
4500 4.5 1.13911 1.16762
4510 4.51 1.14018 1.20223
4520 4.52 1.16956 1.3347
4530 4.53 1.19858 1.45127
4540 4.54 1.21163 1.44695
4550 4.55 1.20927 1.38329
4560 4.56 1.1937 1.34669
4570 4.57 1.17569 1.32666
4580 4.58 1.1584 1.3096
4590 4.59 1.15728 1.31873
4600 4.6 1.17847 1.32511
4610 4.61 1.219 1.30683
4620 4.62 1.2726 1.2397
4630 4.63 1.29988 1.16072
4640 4.64 1.28305 1.15849
4650 4.65 1.26688 1.17022
4660 4.66 1.2564 1.12009
4670 4.67 1.26352 1.06514
4680 4.68 1.27877 1.02214
4690 4.69 1.28497 0.954572
4700 4.7 1.2731 0.910676
4710 4.71 1.24435 0.935011
4720 4.72 1.22749 0.958576
4730 4.73 1.22444 0.99677
4740 4.74 1.22405 1.05214
4750 4.75 1.23017 1.11801
4760 4.76 1.25205 1.16035
4770 4.77 1.28489 1.16444
4780 4.78 1.30377 1.14002
4790 4.79 1.31373 1.07011
4800 4.8 1.34128 0.984156
4810 4.81 1.38684 0.97671
4820 4.82 1.43725 0.988125
4830 4.83 1.4667 0.985859
4840 4.84 1.46054 1.0406
4850 4.85 1.46312 1.10824
4860 4.86 1.48778 1.15337
4870 4.87 1.5021 1.16075
4880 4.88 1.48664 1.1284
4890 4.89 1.44891 1.10266
4900 4.9 1.41594 1.09849
4910 4.91 1.4017 1.08157
4920 4.92 1.41489 1.02506
4930 4.93 1.41509 0.98588
4940 4.94 1.38731 0.961162
4950 4.95 1.36588 0.933929
4960 4.96 1.37047 0.931595
4970 4.97 1.39725 0.916055
4980 4.98 1.45008 0.857174
4990 4.99 1.5203 0.81313
5000 5 1.57304 0.817342
5010 5.01 1.59894 0.854642
5020 5.02 1.6034 0.926089
5030 5.03 1.60144 0.968213
5040 5.04 1.59672 0.968976
5050 5.05 1.56888 0.999298
5060 5.06 1.53625 1.03352
5070 5.07 1.52448 1.01675
5080 5.08 1.53408 0.953834
5090 5.09 1.54429 0.908467
5100 5.1 1.54406 0.869457
5110 5.11 1.54861 0.818251
5120 5.12 1.55364 0.782366
5130 5.13 1.53872 0.795424
5140 5.14 1.52193 0.851789
5150 5.15 1.52975 0.866105
5160 5.16 1.54419 0.863166
5170 5.17 1.53583 0.901174
5180 5.18 1.53098 0.928937
5190 5.19 1.54348 0.941309
5200 5.2 1.57326 0.934747
5210 5.21 1.61951 0.90451
5220 5.22 1.65217 0.843994
5230 5.23 1.66371 0.786543
5240 5.24 1.67998 0.735263
5250 5.25 1.68746 0.693973
5260 5.26 1.68365 0.674644
5270 5.27 1.6816 0.694533
5280 5.28 1.67264 0.726328
5290 5.29 1.65566 0.759615
5300 5.3 1.62804 0.813253
5310 5.31 1.59093 0.848143
5320 5.32 1.53586 0.883571
5330 5.33 1.48592 0.934509
5340 5.34 1.46334 0.979277
5350 5.35 1.46623 1.02071
5360 5.36 1.47148 1.05374
5370 5.37 1.46422 1.05627
5380 5.38 1.44913 0.999409
5390 5.39 1.43477 0.919677
5400 5.4 1.43854 0.847344
5410 5.41 1.46716 0.789525
5420 5.42 1.50364 0.740418
5430 5.43 1.52321 0.69287
5440 5.44 1.52243 0.693175
5450 5.45 1.54747 0.725085
5460 5.46 1.59991 0.740346
5470 5.47 1.62726 0.740317
5480 5.48 1.61289 0.750492
5490 5.49 1.58472 0.74667
5500 5.5 1.55747 0.730404
5510 5.51 1.52378 0.762884
5520 5.52 1.48072 0.829686
5530 5.53 1.43525 0.867802
5540 5.54 1.40362 0.854914
5550 5.55 1.40934 0.80831
5560 5.56 1.44734 0.823048
5570 5.57 1.49788 0.904291
5580 5.58 1.51582 0.971067
5590 5.59 1.4725 0.968937
5600 5.6 1.41277 0.940616
5610 5.61 1.36633 0.915721
5620 5.62 1.3222 0.91709
5630 5.63 1.27187 0.900311
5640 5.64 1.24347 0.886487
5650 5.65 1.24827 0.886095
5660 5.66 1.25836 0.905693
5670 5.67 1.23515 0.946061
5680 5.68 1.18948 1.00371
5690 5.69 1.16585 1.10833
5700 5.7 1.17656 1.18205
5710 5.71 1.20831 1.16665
5720 5.72 1.23019 1.13295
5730 5.73 1.22732 1.14773
5740 5.74 1.22772 1.17329
5750 5.75 1.2362 1.13597
5760 5.76 1.25844 1.05341
5770 5.77 1.29399 0.996262
5780 5.78 1.32862 0.934348
5790 5.79 1.3503 0.88102
5800 5.8 1.37743 0.836581
5810 5.81 1.40832 0.772791
5820 5.82 1.43511 0.718794
5830 5.83 1.45484 0.716885
5840 5.84 1.46353 0.759299
5850 5.85 1.42345 0.819357
5860 5.86 1.34097 0.891605
5870 5.87 1.25469 0.949495
5880 5.88 1.17685 0.951026
5890 5.89 1.1321 0.927397
5900 5.9 1.13187 0.914884
5910 5.91 1.1405 0.936426
5920 5.92 1.14557 0.954847
5930 5.93 1.15767 0.938312
5940 5.94 1.19403 0.939952
5950 5.95 1.24022 1.01946
5960 5.96 1.27362 1.15284
5970 5.97 1.32048 1.25568
5980 5.98 1.36883 1.29587
5990 5.99 1.3541 1.32106
6000 6 1.27041 1.33688
6010 6.01 1.19035 1.29955
6020 6.02 1.1461 1.21959
6030 6.03 1.12703 1.13878
6040 6.04 1.1157 1.11702
6050 6.05 1.09983 1.18537
6060 6.06 1.11207 1.28612
6070 6.07 1.14396 1.33364
6080 6.08 1.1467 1.28317
6090 6.09 1.13254 1.19596
6100 6.1 1.12694 1.18291
6110 6.11 1.13719 1.24105
6120 6.12 1.16104 1.27675
6130 6.13 1.18015 1.18181
6140 6.14 1.16712 0.991796
6150 6.15 1.12263 0.845406
6160 6.16 1.09347 0.826394
6170 6.17 1.1105 0.902363
6180 6.18 1.15673 1.00526
6190 6.19 1.20143 1.07458
6200 6.2 1.22235 1.07279
6210 6.21 1.20921 1.05087
6220 6.22 1.17627 1.06549
6230 6.23 1.1439 1.09092
6240 6.24 1.10023 1.10035
6250 6.25 1.06851 1.14697
6260 6.26 1.06773 1.19125
6270 6.27 1.07856 1.20205
6280 6.28 1.1014 1.17175
6290 6.29 1.14246 1.15977
6300 6.3 1.19622 1.17795
6310 6.31 1.24139 1.17387
6320 6.32 1.26489 1.11589
6330 6.33 1.27013 1.0395
6340 6.34 1.29166 0.994407
6350 6.35 1.33994 0.962989
6360 6.36 1.38219 0.91865
6370 6.37 1.39117 0.891963
6380 6.38 1.35973 0.895426
6390 6.39 1.31451 0.930123
6400 6.4 1.28574 1.01141
6410 6.41 1.28237 1.06586
6420 6.42 1.29219 1.00108
6430 6.43 1.29822 0.881396
6440 6.44 1.31874 0.814777
6450 6.45 1.36411 0.798858
6460 6.46 1.40503 0.786144
6470 6.47 1.4464 0.76492
6480 6.48 1.4855 0.762042
6490 6.49 1.5038 0.770207
6500 6.5 1.53188 0.805472
6510 6.51 1.57029 0.853149
6520 6.52 1.61214 0.906372
6530 6.53 1.6557 0.974138
6540 6.54 1.68196 1.05906
6550 6.55 1.67218 1.12361
6560 6.56 1.63396 1.15872
6570 6.57 1.62311 1.18266
6580 6.58 1.67532 1.20588
6590 6.59 1.75276 1.26005
6600 6.6 1.81931 1.309
6610 6.61 1.83582 1.32315
6620 6.62 1.80864 1.34944
6630 6.63 1.78678 1.37785
6640 6.64 1.76229 1.39507
6650 6.65 1.7381 1.38002
6660 6.66 1.71894 1.31555
6670 6.67 1.68376 1.20955
6680 6.68 1.62544 1.10029
6690 6.69 1.55543 1.0552
6700 6.7 1.52107 1.0786
6710 6.71 1.52539 1.18739
6720 6.72 1.53852 1.34352
6730 6.73 1.5248 1.4463
6740 6.74 1.46894 1.49369
6750 6.75 1.40357 1.50515
6760 6.76 1.36431 1.45085
6770 6.77 1.34491 1.40626
6780 6.78 1.32328 1.40417
6790 6.79 1.29792 1.37965
6800 6.8 1.2801 1.33215
6810 6.81 1.27524 1.27406
6820 6.82 1.2876 1.23719
6830 6.83 1.31469 1.20822
6840 6.84 1.33918 1.09995
6850 6.85 1.35374 0.918983
6860 6.86 1.35766 0.760791
6870 6.87 1.36434 0.704957
6880 6.88 1.37529 0.74348
6890 6.89 1.40772 0.801611
6900 6.9 1.47142 0.856823
6910 6.91 1.55394 0.92784
6920 6.92 1.63416 0.996553
6930 6.93 1.70331 1.04848
6940 6.94 1.75987 1.0964
6950 6.95 1.79369 1.14868
6960 6.96 1.80762 1.1991
6970 6.97 1.81822 1.22745
6980 6.98 1.83743 1.19249
6990 6.99 1.84 1.13981
7000 7 1.80142 1.12011
7010 7.01 1.75412 1.11593
7020 7.02 1.73432 1.12705
7030 7.03 1.74939 1.12715
7040 7.04 1.77022 1.09097
7050 7.05 1.76747 1.08832
7060 7.06 1.74838 1.13854
7070 7.07 1.74 1.23149
7080 7.08 1.77707 1.32119
7090 7.09 1.85209 1.37532
7100 7.1 1.92287 1.37683
7110 7.11 1.94861 1.34839
7120 7.12 1.89985 1.34744
7130 7.13 1.82824 1.33912
7140 7.14 1.75298 1.33136
7150 7.15 1.71647 1.32034
7160 7.16 1.74332 1.33333
7170 7.17 1.76229 1.37225
7180 7.18 1.72698 1.38105
7190 7.19 1.67491 1.3433
7200 7.2 1.62808 1.31602
7210 7.21 1.60224 1.33584
7220 7.22 1.61964 1.38511
7230 7.23 1.66553 1.45272
7240 7.24 1.68712 1.55727
7250 7.25 1.65634 1.57788
7260 7.26 1.59856 1.4919
7270 7.27 1.55043 1.40487
7280 7.28 1.52941 1.34613
7290 7.29 1.51285 1.36414
7300 7.3 1.50024 1.38921
7310 7.31 1.50508 1.38094
7320 7.32 1.50944 1.3585
7330 7.33 1.50754 1.33465
7340 7.34 1.51667 1.31458
7350 7.35 1.54182 1.31143
7360 7.36 1.56851 1.3473
7370 7.37 1.5774 1.4452
7380 7.38 1.57484 1.55883
7390 7.39 1.58033 1.60064
7400 7.4 1.60603 1.59122
7410 7.41 1.65768 1.60902
7420 7.42 1.71163 1.64917
7430 7.43 1.74148 1.67846
7440 7.44 1.74466 1.69496
7450 7.45 1.73961 1.67563
7460 7.46 1.73525 1.61913
7470 7.47 1.7219 1.54505
7480 7.48 1.70699 1.47775
7490 7.49 1.69653 1.47679
7500 7.5 1.69569 1.50098
7510 7.51 1.69351 1.48547
7520 7.52 1.67807 1.47731
7530 7.53 1.65463 1.48092
7540 7.54 1.63158 1.44302
7550 7.55 1.61846 1.34261
7560 7.56 1.61634 1.23779
7570 7.57 1.63539 1.20776
7580 7.58 1.65879 1.24299
7590 7.59 1.69895 1.23509
7600 7.6 1.74909 1.15472
7610 7.61 1.79605 1.07615
7620 7.62 1.82875 1.03671
7630 7.63 1.85052 1.00576
7640 7.64 1.87681 0.984559
7650 7.65 1.90494 0.978721
7660 7.66 1.93379 0.960651
7670 7.67 1.96292 0.913259
7680 7.68 1.97038 0.862613
7690 7.69 1.94513 0.836798
7700 7.7 1.92343 0.847656
7710 7.71 1.91835 0.889744
7720 7.72 1.93534 0.915618
7730 7.73 1.97539 0.920643
7740 7.74 2.01267 0.895009
7750 7.75 2.02878 0.829548
7760 7.76 2.06182 0.792762
7770 7.77 2.11583 0.800329
7780 7.78 2.14187 0.823585
7790 7.79 2.11351 0.829959
7800 7.8 2.06663 0.810487
7810 7.81 2.02137 0.759459
7820 7.82 1.97108 0.71392
7830 7.83 1.92448 0.70449
7840 7.84 1.91751 0.761041
7850 7.85 1.92393 0.857331
7860 7.86 1.92056 0.910884
7870 7.87 1.91031 0.93729
7880 7.88 1.87829 0.982731
7890 7.89 1.84267 0.99722
7900 7.9 1.82098 0.999973
7910 7.91 1.83884 0.960073
7920 7.92 1.90343 0.900991
7930 7.93 1.97045 0.884438
7940 7.94 1.99115 0.920597
7950 7.95 1.97518 0.969469
7960 7.96 1.94914 0.972016
7970 7.97 1.91128 0.96491
7980 7.98 1.84152 0.996505
7990 7.99 1.7519 1.07991
8000 8 1.69063 1.16659
8010 8.01 1.66152 1.22008
8020 8.02 1.64499 1.2482
8030 8.03 1.63381 1.26273
8040 8.04 1.6542 1.27902
8050 8.05 1.69419 1.31485
8060 8.06 1.74571 1.34837
8070 8.07 1.76984 1.39289
8080 8.08 1.74921 1.44125
8090 8.09 1.67808 1.53156
8100 8.1 1.59098 1.65837
8110 8.11 1.5166 1.72169
8120 8.12 1.47104 1.71016
8130 8.13 1.46636 1.67184
8140 8.14 1.48477 1.66831
8150 8.15 1.4858 1.71818
8160 8.16 1.45722 1.72779
8170 8.17 1.39712 1.69454
8180 8.18 1.34224 1.63623
8190 8.19 1.3275 1.62875
8200 8.2 1.36459 1.69785
8210 8.21 1.43435 1.76672
8220 8.22 1.49773 1.7837
8230 8.23 1.53572 1.75445
8240 8.24 1.56117 1.71576
