# r  g(r)  NumPairs  ShellVolume
0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.65 0.0 0.0 0.0
0.75 0.0 0.0 0.0
0.8500000000000001 0.0 0.0 0.0
0.9500000000000001 0.0 0.0 0.0
1.05 0.0 0.0 0.0
1.1500000000000001 0.0 0.0 0.0
1.25 0.0 0.0 0.0
1.35 0.0 0.0 0.0
1.4500000000000002 0.0 0.0 0.0
1.55 0.0 0.0 0.0
1.6500000000000001 0.0 0.0 0.0
1.75 0.000848472857703746 0.00010692899914456799 0.005988023952095808
1.85 0.003796234450972451 0.0006415739948674078 0.02994011976047904
1.9500000000000002 0.027791142231968678 0.0049900199600798325 0.24351297405189617
2.0500000000000003 0.12243443150950722 0.026161961790704274 1.1856287425149699
2.15 0.3551116856657893 0.09370544625035661 3.7824351297405188
2.25 0.7448401929488813 0.24885942400912392 8.688622754491018
2.35 1.1428753588191287 0.5085543199315656 14.542914171656685
2.45 1.3805396181554201 0.8495152552038776 19.0938123752495
2.5500000000000003 1.3552642604690233 1.212111491303106 20.305389221556883
2.6500000000000004 1.1158973813722954 1.5345380667236959 18.05588822355289
2.75 0.8948700010675381 1.8129811804961542 15.592814371257484
2.85 0.6249917685003804 2.021849158825205 11.696606786427145
2.95 0.47045604809674113 2.190297975477614 9.433133732534928
3.0500000000000003 0.33078463725403645 2.316901910464785 7.089820359281436
3.1500000000000004 0.2688209211321633 2.4266467065868254 6.145708582834331
3.25 0.22390955070024035 2.5239520958083816 5.449101796407185
3.35 0.1961524600910552 2.6145209580838356 5.071856287425149
3.45 0.1998678281906927 2.712396635300821 5.481037924151696
3.5500000000000003 0.1988034065605577 2.8154761904761867 5.772455089820359
3.6500000000000004 0.18487361015437867 2.91680923866553 5.674650698602794
3.75 0.1667673167191198 3.0132948388936422 5.403193612774451
3.85 0.14793033009650466 3.103507271171937 5.0518962075848295
3.95 0.11704804817576779 3.1786427145708607 4.207584830339321
4.05 0.106004967713413 3.250178214998577 4.005988023952096
4.15 0.1075980829479017 3.3264185913886513 4.269461077844311
4.25 0.12561704070650823 3.4197676076418593 5.22754491017964
4.3500000000000005 0.17251394656060387 3.554070430567439 7.520958083832335
4.45 0.22732217394208076 3.739271457085826 10.37125748502994
4.55 0.28795341884918474 3.984530938123755 13.73453093812375
4.65 0.3503069801714541 4.2961576846307326 17.451097804391217
4.75 0.38340322863810417 4.652053036783578 19.93013972055888
4.8500000000000005 0.4011251118935418 5.040240946678066 21.738522954091813
4.95 0.3968564525063548 5.440297975477609 22.403193612774448
5.050000000000001 0.378883515951307 5.837824351297409 22.261477045908183
5.15 0.3648028796436579 6.235885372112914 22.291417165668662
5.25 0.35694771203873593 6.640647276874821 22.666666666666664
5.3500000000000005 0.3392492295416701 7.040134017678931 22.37125748502994
5.45 0.32029315579840717 7.431529797547763 21.91816367265469
5.550000000000001 0.2966766466512033 7.807492158540051 21.05389221556886
5.65 0.2896061919713049 8.187838608497296 21.299401197604787
5.75 0.3045405947004751 8.602081551183351 23.19760479041916
5.8500000000000005 0.341128042764707 9.082370972341032 26.896207584830336
5.95 0.38046385179373865 9.636512688907915 31.03193612774451
6.050000000000001 0.4136020193533834 10.259338465925287 34.87824351297405
6.15 0.4144629766581745 10.904262902765893 36.11576846307385
6.25 0.40081860693983873 11.54840319361277 36.07185628742515
6.3500000000000005 0.3690426510650588 12.160607356715138 34.28343313373253
6.45 0.34892112142801945 12.757805816937545 33.443113772455085
6.550000000000001 0.3358041458458127 13.350513259195909 33.191616766467064
6.65 0.3345185409317054 13.959117479327077 34.08183632734531
6.75 0.33924594117333357 14.595024237239802 35.610778443113766
6.8500000000000005 0.3374636595915559 15.246471343028237 36.48103792415169
6.95 0.3239841291187088 15.890290846877674 36.05389221556886
7.050000000000001 0.32570058800332574 16.55628029654975 37.29540918163672
7.15 0.3007746382379328 17.18887225548902 35.4251497005988
7.25 0.26995347618599164 17.772633304818914 32.69061876247505
7.3500000000000005 0.2465083876474653 18.320501853435992 30.68063872255489
7.45 0.22816558389706673 18.841495580268028 29.17564870259481
7.550000000000001 0.22009453405771373 19.357641859138887 28.904191616766465
7.65 0.21420046936811715 19.873360422013157 28.88023952095808
7.75 0.2214164611082098 20.42048046763616 30.63872255489022
7.8500000000000005 0.22036651921791747 20.979148845166826 31.285429141716563
7.95 0.219490917468322 21.549864556601086 31.96007984031936
8.05 0.21714664139848128 22.128778157969766 32.4191616766467
8.15 0.20989413999178627 22.702345309381215 32.119760479041915
8.25 0.20591867117437238 23.27894211576845 32.28942115768463
8.35 0.19872968835209437 23.848980610208166 31.92215568862275
8.450000000000001 0.19362923524134068 24.41777159965783 31.852295409181632
8.55 0.18423176046982567 24.971842030225247 31.027944111776446
8.65 0.18213886531969942 25.53250641573997 31.397205588822352
8.75 0.1769358287722328 26.089820359281404 31.20958083832335
8.85 0.1733581312399099 26.648417450812673 31.2814371257485
8.950000000000001 0.16895428064950596 27.20519674935844 31.179640718562872
9.05 0.16520941645566062 27.761869118904986 31.173652694610777
9.15 0.15679579328732113 28.301931850584538 30.243512974051892
9.25 0.1462448804865301 28.81672369546622 28.82834331337325
9.35 0.13448177791382473 29.30039920159678 27.08582834331337
9.450000000000001 0.12783796015377424 29.770067008839465 26.30139720558882
9.55 0.11998804565790609 30.220273738237847 25.211576846307384
9.65 0.11146679421780462 30.64731251782149 23.914171656686626
9.75 0.10628474980131701 31.062981180496124 23.277445109780437
9.850000000000001 0.10522707502904505 31.482998289136013 23.520958083832333
9.950000000000001 0.10669304079046722 31.917557741659547 24.33532934131736
10.05 0.10769411365372372 32.365055603079576 25.059880239520957
