# r  g(r)  NumPairs  ShellVolume
0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.65 0.0 0.0 0.0
0.75 0.0 0.0 0.0
0.8500000000000001 0.0 0.0 0.0
0.9500000000000001 0.0 0.0 0.0
1.05 0.0 0.0 0.0
1.1500000000000001 0.0 0.0 0.0
1.25 0.0 0.0 0.0
1.35 0.0 0.0 0.0
1.4500000000000002 0.0 0.0 0.0
1.55 0.0 0.0 0.0
1.6500000000000001 0.0 0.0 0.0
1.75 0.0 0.0 0.0
1.85 0.0 0.0 0.0
1.9500000000000002 0.0 0.0 0.0
2.0500000000000003 0.0 0.0 0.0
2.15 0.0 0.0 0.0
2.25 0.0 0.0 0.0
2.35 0.0 0.0 0.0
2.45 0.001984363344097529 0.00014257199885942397 0.007984031936127744
2.5500000000000003 0.02450030157297558 0.0020494724836042175 0.10678642714570857
2.6500000000000004 0.18170262778777357 0.01732249786141999 0.8552894211576846
2.75 0.6127030105235515 0.07278300541773597 3.1057884231536925
2.85 1.259165769947748 0.19519888793840895 6.855289421157684
2.95 1.7167701231429089 0.37401981750784197 10.013972055888223
3.0500000000000003 1.8387789027536428 0.5787532078699731 11.46506986027944
3.1500000000000004 1.5562763632509873 0.7635799828913596 10.350299401197605
3.25 1.078833431009526 0.899967921300257 7.637724550898203
3.35 0.6499938460403781 0.9872754491017962 4.889221556886227
3.45 0.4532349643164852 1.0518427430852566 3.615768463073852
3.5500000000000003 0.4689422289412295 1.1225762760193891 3.9610778443113768
3.6500000000000004 0.46941835149557587 1.197426575420585 4.191616766467066
3.75 0.38648110028818083 1.262475049900203 3.642714570858283
3.85 0.25365251620100926 1.3074743370402075 2.519960079840319
3.95 0.21673218775785738 1.3479469632164207 2.2664670658682633
4.05 0.24565145965351198 1.3961719418306278 2.700598802395209
4.15 0.30649451003340933 1.459349158825205 3.5379241516966067
4.25 0.37072225519215074 1.539492443684062 4.488023952095808
4.3500000000000005 0.40588907825585413 1.6314157399486704 5.147704590818363
4.45 0.4120651897261333 1.729077559167381 5.469061876247505
4.55 0.4175999366058297 1.832549187339606 5.79441117764471
4.65 0.4086472360694167 1.9383019674935826 5.922155688622754
4.75 0.39908037930834944 2.0460685771314493 6.034930139720559
4.8500000000000005 0.3784257802872703 2.152605503279158 5.966067864271457
4.95 0.32518720558312897 2.2479683490162508 5.340319361277444
5.050000000000001 0.27938858746101025 2.333244225834045 4.775449101796407
5.15 0.22103496469723563 2.40340747077274 3.929141716566866
5.25 0.17806523324228996 2.462147134302825 3.2894211576846306
5.3500000000000005 0.14082887652879578 2.510389934416878 2.7015968063872253
5.45 0.12894052744297665 2.5562268320501884 2.5668662674650697
5.550000000000001 0.13743672927810824 2.6068933561448495 2.837325349301397
5.65 0.19199538977856004 2.680246649558024 4.107784431137724
5.75 0.2649122563660279 2.7850727117194163 5.870259481037924
5.8500000000000005 0.3381692791284804 2.9235814086113487 7.756487025948103
5.95 0.3817035039447904 3.085311519817507 9.05688622754491
6.050000000000001 0.4097904793408514 3.2648274878813783 10.052894211576845
6.15 0.45180850973925657 3.469347020245219 11.453093812375249
6.25 0.4476065608189072 3.6786070715711436 11.718562874251496
6.3500000000000005 0.40577556573244866 3.874429712004566 10.966067864271457
6.45 0.3600396632058417 4.0536961790704265 10.038922155688622
6.550000000000001 0.3110899835319358 4.213430282292557 8.945109780439122
6.65 0.2749002841309553 4.358925007128596 8.147704590818362
6.75 0.24129095745500181 4.490501140575988 7.368263473053892
6.8500000000000005 0.2068152370905022 4.606643855146848 6.5039920159680635
6.95 0.1806525854214413 4.711077844311375 5.848303393213572
7.050000000000001 0.1626814299692157 4.807848588537213 5.419161676646707
7.15 0.16072602363440627 4.906187624750498 5.506986027944111
7.25 0.1770318033294351 5.01755417735957 6.236526946107784
7.3500000000000005 0.21293192375600983 5.155225263758193 7.709580838323353
7.45 0.24883904119666037 5.320519674935849 9.256487025948102
7.550000000000001 0.24613111252254602 5.488433846592531 9.40319361277445
7.65 0.23022220258905005 5.649682777302541 9.029940119760479
7.75 0.21760072343866443 5.8061020815511775 8.75948103792415
7.8500000000000005 0.23454099734054218 5.979077559167378 9.686626746506985
7.95 0.23897370072731808 6.159841032221267 10.122754491017963
8.05 0.23373980266591507 6.341121328771042 10.151696606786427
8.15 0.2030202764710525 6.502512831479894 9.037924151696606
8.25 0.18084472838753407 6.649825349301391 8.249500998003992
8.35 0.19486363606118215 6.812428714000562 9.105788423153692
8.450000000000001 0.235658779496359 7.013811662389503 11.277445109780437
8.55 0.28971947994517633 7.267286854861709 14.194610778443112
8.65 0.33695292053407294 7.56902266894782 16.897205588822352
8.75 0.33618026712802646 7.877067293983458 17.25049900199601
8.85 0.30655280505474947 8.164421157684627 16.09181636726547
8.950000000000001 0.25683570750101253 8.41064299971486 13.788423153692614
9.05 0.2057200627796635 8.612293270601642 11.292415169660678
9.15 0.16460900103550447 8.777231251782132 9.236526946107784
9.25 0.13492914109054482 8.915401340176786 7.737524950099799
9.35 0.11693293408210269 9.037745936698027 6.85129740518962
9.450000000000001 0.10965231423222577 9.154940119760466 6.562874251497005
9.55 0.10877211772997335 9.273666951810652 6.648702594810379
9.65 0.11035123080121577 9.396653122326786 6.887225548902195
9.75 0.1131118156387785 9.52534217279726 7.206586826347305
9.850000000000001 0.11381963722750828 9.65750641573994 7.401197604790418
9.950000000000001 0.10593306508827413 9.783023239235813 7.028942115768462
10.05 0.09211470832329156 9.894371970345015 6.235528942115768
