# Time-averaged data for fix 2
# TimeStep v_simtime c_msd_type1[1] c_msd_type1[3]
18010 18.01 3.54728 0.5746
18020 18.02 3.54922 0.603264
18030 18.03 3.57253 0.595948
18040 18.04 3.59684 0.609379
18050 18.05 3.59483 0.665085
18060 18.06 3.56137 0.727475
18070 18.07 3.52562 0.754962
18080 18.08 3.50409 0.750156
18090 18.09 3.47258 0.709497
18100 18.1 3.41803 0.662195
18110 18.11 3.36711 0.67347
18120 18.12 3.29484 0.732703
18130 18.13 3.21601 0.779487
18140 18.14 3.18103 0.785223
18150 18.15 3.19467 0.76273
18160 18.16 3.232 0.737716
18170 18.17 3.29053 0.728212
18180 18.18 3.34152 0.734671
18190 18.19 3.3556 0.762798
18200 18.2 3.34148 0.787885
18210 18.21 3.3338 0.786462
18220 18.22 3.33987 0.772585
18230 18.23 3.34086 0.765655
18240 18.24 3.3342 0.771108
18250 18.25 3.33425 0.786942
18260 18.26 3.34801 0.809686
18270 18.27 3.38116 0.812391
18280 18.28 3.42598 0.767198
18290 18.29 3.46354 0.722713
18300 18.3 3.48 0.721368
18310 18.31 3.48693 0.753701
18320 18.32 3.48214 0.790639
18330 18.33 3.45989 0.797627
18340 18.34 3.43116 0.787283
18350 18.35 3.42373 0.804155
18360 18.36 3.4567 0.847671
18370 18.37 3.50168 0.858823
18380 18.38 3.53271 0.819582
18390 18.39 3.56979 0.760372
18400 18.4 3.61737 0.717817
18410 18.41 3.62984 0.719575
18420 18.42 3.58156 0.760306
18430 18.43 3.47645 0.7925
18440 18.44 3.3651 0.750645
18450 18.45 3.3127 0.677061
18460 18.46 3.34771 0.645945
18470 18.47 3.38818 0.685662
18480 18.48 3.37227 0.753548
18490 18.49 3.32096 0.789767
18500 18.5 3.2569 0.802618
18510 18.51 3.24011 0.856811
18520 18.52 3.2782 0.943498
18530 18.53 3.32799 1.0123
18540 18.54 3.37184 1.05114
18550 18.55 3.37954 1.06626
18560 18.56 3.32666 1.07538
18570 18.57 3.22079 1.08374
18580 18.58 3.14619 1.05203
18590 18.59 3.15865 0.966351
18600 18.6 3.20188 0.874544
18610 18.61 3.19149 0.834684
18620 18.62 3.13382 0.857971
18630 18.63 3.08134 0.915336
18640 18.64 3.05576 0.918944
18650 18.65 3.06453 0.827241
18660 18.66 3.10544 0.726094
18670 18.67 3.16646 0.69375
18680 18.68 3.27279 0.743319
18690 18.69 3.3772 0.785463
18700 18.7 3.3799 0.778435
18710 18.71 3.33955 0.772317
18720 18.72 3.37925 0.784456
18730 18.73 3.519 0.821781
18740 18.74 3.67988 0.837823
18750 18.75 3.74291 0.765635
18760 18.76 3.72726 0.657535
18770 18.77 3.67697 0.58478
18780 18.78 3.63344 0.556656
18790 18.79 3.61448 0.565822
18800 18.8 3.61057 0.599161
18810 18.81 3.60037 0.649844
18820 18.82 3.52654 0.658615
18830 18.83 3.37446 0.617256
18840 18.84 3.22123 0.583188
18850 18.85 3.12916 0.565093
18860 18.86 3.1194 0.563548
18870 18.87 3.16666 0.567712
18880 18.88 3.25784 0.580912
18890 18.89 3.39419 0.605064
18900 18.9 3.5065 0.59936
18910 18.91 3.55476 0.579487
18920 18.92 3.54211 0.584915
18930 18.93 3.50824 0.598881
18940 18.94 3.5063 0.592186
18950 18.95 3.54854 0.580064
18960 18.96 3.58384 0.585012
18970 18.97 3.55 0.616029
18980 18.98 3.47267 0.660685
18990 18.99 3.40817 0.710115
19000 19 3.3998 0.735343
19010 19.01 3.42185 0.705908
19020 19.02 3.44826 0.651192
19030 19.03 3.4799 0.63921
19040 19.04 3.51503 0.656003
19050 19.05 3.50194 0.663876
19060 19.06 3.44396 0.696201
19070 19.07 3.38982 0.740472
19080 19.08 3.35381 0.736787
19090 19.09 3.33543 0.679533
19100 19.1 3.31795 0.625291
19110 19.11 3.29742 0.593468
19120 19.12 3.2814 0.599968
19130 19.13 3.29182 0.653932
19140 19.14 3.35544 0.705021
19150 19.15 3.42696 0.697402
19160 19.16 3.44183 0.659965
19170 19.17 3.39794 0.635776
19180 19.18 3.34412 0.644829
19190 19.19 3.35007 0.695537
19200 19.2 3.4096 0.739725
19210 19.21 3.46641 0.713672
19220 19.22 3.50608 0.662137
19230 19.23 3.50895 0.63578
19240 19.24 3.4726 0.658539
19250 19.25 3.44823 0.701533
19260 19.26 3.431 0.709642
19270 19.27 3.38492 0.6448
19280 19.28 3.32713 0.569821
19290 19.29 3.26336 0.548543
19300 19.3 3.20711 0.564772
19310 19.31 3.17803 0.590986
19320 19.32 3.15768 0.621421
19330 19.33 3.15892 0.645722
19340 19.34 3.17214 0.68566
19350 19.35 3.16795 0.717606
19360 19.36 3.1469 0.703027
19370 19.37 3.1359 0.682376
19380 19.38 3.12289 0.69333
19390 19.39 3.13064 0.725001
19400 19.4 3.19157 0.768868
19410 19.41 3.26754 0.795245
19420 19.42 3.26164 0.741286
19430 19.43 3.21704 0.688331
19440 19.44 3.20862 0.69541
19450 19.45 3.27012 0.73371
19460 19.46 3.39313 0.711084
19470 19.47 3.48734 0.615634
19480 19.48 3.54787 0.565801
19490 19.49 3.59467 0.576099
19500 19.5 3.64538 0.625909
19510 19.51 3.69991 0.667269
19520 19.52 3.69107 0.658709
19530 19.53 3.60275 0.602486
19540 19.54 3.48659 0.550539
19550 19.55 3.39167 0.534161
19560 19.56 3.34332 0.553482
19570 19.57 3.32995 0.586542
19580 19.58 3.34895 0.592283
19590 19.59 3.39517 0.561878
19600 19.6 3.43072 0.511009
19610 19.61 3.44123 0.477685
19620 19.62 3.44072 0.488684
19630 19.63 3.42878 0.547009
19640 19.64 3.41567 0.622005
19650 19.65 3.4169 0.654392
19660 19.66 3.41738 0.637757
19670 19.67 3.40755 0.593939
19680 19.68 3.40039 0.541066
19690 19.69 3.41637 0.512253
19700 19.7 3.47397 0.510236
19710 19.71 3.5534 0.514777
19720 19.72 3.62145 0.513061
19730 19.73 3.66688 0.508367
19740 19.74 3.70513 0.513329
19750 19.75 3.74245 0.521398
19760 19.76 3.76004 0.539605
19770 19.77 3.77536 0.581627
19780 19.78 3.79438 0.63216
19790 19.79 3.79244 0.673124
19800 19.8 3.73263 0.684858
19810 19.81 3.63867 0.65185
19820 19.82 3.57653 0.593386
19830 19.83 3.58491 0.528004
19840 19.84 3.64082 0.474464
19850 19.85 3.69668 0.438961
19860 19.86 3.73911 0.415913
19870 19.87 3.7557 0.418142
19880 19.88 3.76565 0.453561
19890 19.89 3.78905 0.507166
19900 19.9 3.80744 0.558331
19910 19.91 3.78329 0.566841
19920 19.92 3.69926 0.544616
19930 19.93 3.6065 0.536435
19940 19.94 3.55103 0.550356
19950 19.95 3.53468 0.592987
19960 19.96 3.51328 0.63445
19970 19.97 3.45976 0.60502
19980 19.98 3.43701 0.558995
19990 19.99 3.46184 0.537808
20000 20 3.52985 0.534955
20010 20.01 3.61005 0.548014
20020 20.02 3.65908 0.560893
20030 20.03 3.67095 0.550059
20040 20.04 3.71015 0.52521
20050 20.05 3.7982 0.507863
20060 20.06 3.90965 0.514931
20070 20.07 3.99591 0.541966
20080 20.08 4.05828 0.546612
20090 20.09 4.11766 0.500627
20100 20.1 4.16054 0.460697
20110 20.11 4.18142 0.462693
20120 20.12 4.22928 0.483142
20130 20.13 4.30212 0.498696
20140 20.14 4.38594 0.507989
20150 20.15 4.47933 0.506119
20160 20.16 4.54598 0.49083
20170 20.17 4.56308 0.465574
20180 20.18 4.55 0.434893
20190 20.19 4.54201 0.407908
20200 20.2 4.57036 0.390808
20210 20.21 4.58608 0.386318
20220 20.22 4.55933 0.401204
20230 20.23 4.51084 0.419938
20240 20.24 4.45613 0.408774
20250 20.25 4.42704 0.381865
20260 20.26 4.39977 0.363343
20270 20.27 4.35272 0.363055
20280 20.28 4.3164 0.381429
20290 20.29 4.32289 0.393147
20300 20.3 4.35738 0.373919
20310 20.31 4.38274 0.357639
20320 20.32 4.39908 0.366514
20330 20.33 4.44211 0.385079
20340 20.34 4.48842 0.394876
20350 20.35 4.54345 0.382842
20360 20.36 4.62851 0.352344
20370 20.37 4.7132 0.33074
20380 20.38 4.77079 0.330478
20390 20.39 4.77164 0.345988
20400 20.4 4.72296 0.37703
20410 20.41 4.69017 0.39992
20420 20.42 4.70164 0.387899
20430 20.43 4.79062 0.356912
20440 20.44 4.92329 0.340489
20450 20.45 5.01555 0.349922
20460 20.46 5.02939 0.366675
20470 20.47 4.99113 0.369418
20480 20.48 4.96369 0.349926
20490 20.49 4.94203 0.324604
20500 20.5 4.9029 0.313124
20510 20.51 4.85168 0.330826
20520 20.52 4.82631 0.369296
20530 20.53 4.85879 0.399811
20540 20.54 4.93001 0.406867
20550 20.55 5.00333 0.399
20560 20.56 5.08792 0.393102
20570 20.57 5.18076 0.397803
20580 20.58 5.27538 0.424639
20590 20.59 5.3832 0.47577
20600 20.6 5.47007 0.506234
20610 20.61 5.4849 0.485527
20620 20.62 5.49776 0.445578
20630 20.63 5.53252 0.420771
20640 20.64 5.55664 0.412817
20650 20.65 5.5644 0.403633
20660 20.66 5.55269 0.391831
20670 20.67 5.54917 0.385089
20680 20.68 5.55272 0.387203
20690 20.69 5.53993 0.399318
20700 20.7 5.49739 0.41396
20710 20.71 5.41252 0.41647
20720 20.72 5.31784 0.400683
20730 20.73 5.25659 0.383197
20740 20.74 5.2422 0.378455
20750 20.75 5.26757 0.386477
20760 20.76 5.32949 0.391503
20770 20.77 5.38405 0.384641
20780 20.78 5.41252 0.373676
20790 20.79 5.4264 0.362127
20800 20.8 5.4423 0.347667
20810 20.81 5.46752 0.33404
20820 20.82 5.48258 0.320714
20830 20.83 5.49171 0.311078
20840 20.84 5.46787 0.298717
20850 20.85 5.39653 0.288428
20860 20.86 5.34359 0.293532
20870 20.87 5.30281 0.307956
20880 20.88 5.25545 0.319732
20890 20.89 5.22751 0.317398
20900 20.9 5.21115 0.303011
20910 20.91 5.15623 0.295314
20920 20.92 5.11174 0.308617
20930 20.93 5.12714 0.343448
20940 20.94 5.1613 0.370392
20950 20.95 5.17686 0.367018
20960 20.96 5.18184 0.361303
20970 20.97 5.18597 0.362932
20980 20.98 5.18476 0.367056
20990 20.99 5.11773 0.383244
21000 21 5.00546 0.39415
21010 21.01 4.91315 0.382849
21020 21.02 4.86268 0.375146
21030 21.03 4.86634 0.392115
21040 21.04 4.93625 0.426897
21050 21.05 5.04276 0.44341
21060 21.06 5.14477 0.443542
21070 21.07 5.23955 0.450262
21080 21.08 5.30094 0.467084
21090 21.09 5.30764 0.490052
21100 21.1 5.28922 0.490229
21110 21.11 5.28771 0.462182
21120 21.12 5.31613 0.440442
21130 21.13 5.35402 0.458519
21140 21.14 5.3559 0.512725
21150 21.15 5.33269 0.553773
21160 21.16 5.33393 0.547679
21170 21.17 5.36178 0.514199
21180 21.18 5.3854 0.496409
21190 21.19 5.38094 0.508696
21200 21.2 5.36407 0.529176
21210 21.21 5.36406 0.536988
21220 21.22 5.38958 0.532511
21230 21.23 5.43209 0.528014
21240 21.24 5.48484 0.521537
21250 21.25 5.49548 0.509812
21260 21.26 5.49064 0.495966
21270 21.27 5.56074 0.477013
21280 21.28 5.70864 0.451631
21290 21.29 5.85612 0.438611
21300 21.3 5.86681 0.440751
21310 21.31 5.7533 0.44024
21320 21.32 5.65149 0.433054
21330 21.33 5.64186 0.420745
21340 21.34 5.71593 0.415675
21350 21.35 5.78356 0.417452
21360 21.36 5.80424 0.40016
21370 21.37 5.83019 0.356048
21380 21.38 5.85612 0.323328
21390 21.39 5.8334 0.330688
21400 21.4 5.74926 0.382754
21410 21.41 5.60773 0.462985
21420 21.42 5.45857 0.527359
21430 21.43 5.366 0.55466
21440 21.44 5.33811 0.544488
21450 21.45 5.35824 0.515923
21460 21.46 5.39169 0.496452
21470 21.47 5.41209 0.497399
21480 21.48 5.4246 0.505631
21490 21.49 5.4468 0.501531
21500 21.5 5.45976 0.476905
21510 21.51 5.43176 0.464237
21520 21.52 5.35349 0.484338
21530 21.53 5.29618 0.519897
21540 21.54 5.30187 0.547498
21550 21.55 5.29948 0.534859
21560 21.56 5.26739 0.510553
21570 21.57 5.2833 0.556278
21580 21.58 5.3126 0.62742
21590 21.59 5.30654 0.688246
21600 21.6 5.25637 0.734779
21610 21.61 5.21012 0.742487
21620 21.62 5.20942 0.708328
21630 21.63 5.25688 0.675083
21640 21.64 5.30704 0.675176
21650 21.65 5.33907 0.694294
21660 21.66 5.37447 0.698457
21670 21.67 5.43019 0.662984
21680 21.68 5.48348 0.603668
21690 21.69 5.50229 0.558861
21700 21.7 5.48045 0.543774
21710 21.71 5.42648 0.540813
21720 21.72 5.35906 0.540285
21730 21.73 5.31907 0.544052
21740 21.74 5.2815 0.541955
21750 21.75 5.20541 0.529691
21760 21.76 5.11931 0.522769
21770 21.77 5.062 0.541986
21780 21.78 5.04328 0.593611
21790 21.79 5.08309 0.640572
21800 21.8 5.16449 0.645337
21810 21.81 5.24641 0.614104
21820 21.82 5.301 0.569796
21830 21.83 5.2918 0.544921
21840 21.84 5.25093 0.548483
21850 21.85 5.23881 0.567647
21860 21.86 5.25656 0.586015
21870 21.87 5.30101 0.581539
21880 21.88 5.34021 0.548304
21890 21.89 5.35707 0.507841
21900 21.9 5.33052 0.49281
21910 21.91 5.30604 0.519641
21920 21.92 5.2785 0.567324
21930 21.93 5.22552 0.605421
21940 21.94 5.18552 0.622393
21950 21.95 5.17456 0.614836
21960 21.96 5.17335 0.590086
21970 21.97 5.17041 0.56679
21980 21.98 5.12931 0.548323
21990 21.99 5.045 0.528834
22000 22 5.00854 0.524457
22010 22.01 5.05726 0.550143
22020 22.02 5.10396 0.558881
22030 22.03 5.12805 0.557187
22040 22.04 5.15655 0.562884
22050 22.05 5.20727 0.579939
22060 22.06 5.28611 0.600627
22070 22.07 5.36649 0.607871
22080 22.08 5.41911 0.622066
22090 22.09 5.43728 0.656865
22100 22.1 5.4265 0.701739
22110 22.11 5.43323 0.723568
22120 22.12 5.47271 0.700752
22130 22.13 5.50741 0.650795
22140 22.14 5.52029 0.603431
22150 22.15 5.5536 0.572499
22160 22.16 5.65483 0.551531
22170 22.17 5.78872 0.53227
22180 22.18 5.88799 0.505173
22190 22.19 5.97581 0.474735
22200 22.2 6.03743 0.456497
22210 22.21 6.03879 0.44974
22220 22.22 6.00325 0.449421
22230 22.23 5.94273 0.440019
22240 22.24 5.90243 0.4255
22250 22.25 5.91969 0.423179
22260 22.26 5.95893 0.438416
22270 22.27 5.98098 0.466424
22280 22.28 5.94607 0.480614
22290 22.29 5.84738 0.468925
22300 22.3 5.69403 0.461314
22310 22.31 5.54659 0.474568
22320 22.32 5.43406 0.494131
22330 22.33 5.34131 0.505964
22340 22.34 5.2843 0.501236
22350 22.35 5.28734 0.479252
22360 22.36 5.33767 0.45941
22370 22.37 5.40022 0.449649
22380 22.38 5.47251 0.441065
22390 22.39 5.56126 0.438804
22400 22.4 5.67062 0.451865
22410 22.41 5.72623 0.460597
22420 22.42 5.70649 0.460746
22430 22.43 5.67742 0.467155
22440 22.44 5.69724 0.477204
22450 22.45 5.73758 0.486661
22460 22.46 5.75803 0.491714
22470 22.47 5.75541 0.489222
22480 22.48 5.74513 0.478116
22490 22.49 5.71251 0.478952
22500 22.5 5.63732 0.501016
22510 22.51 5.54628 0.522369
22520 22.52 5.45959 0.545271
22530 22.53 5.40109 0.58048
22540 22.54 5.41139 0.613368
22550 22.55 5.48702 0.634265
22560 22.56 5.5627 0.657376
22570 22.57 5.58158 0.683718
22580 22.58 5.55401 0.694224
22590 22.59 5.49794 0.675961
22600 22.6 5.43454 0.624715
22610 22.61 5.41128 0.549312
22620 22.62 5.43677 0.484003
22630 22.63 5.50185 0.457646
22640 22.64 5.57599 0.473524
22650 22.65 5.63096 0.498502
22660 22.66 5.6462 0.478786
22670 22.67 5.66539 0.448563
22680 22.68 5.6917 0.448168
22690 22.69 5.72731 0.474098
22700 22.7 5.77231 0.514644
22710 22.71 5.78021 0.562963
22720 22.72 5.73931 0.597689
22730 22.73 5.66386 0.603094
22740 22.74 5.54923 0.591211
22750 22.75 5.43954 0.576565
22760 22.76 5.36014 0.57027
22770 22.77 5.30507 0.57336
22780 22.78 5.2477 0.585275
22790 22.79 5.19682 0.594659
22800 22.8 5.15094 0.592215
22810 22.81 5.08401 0.574737
22820 22.82 5.0242 0.544228
22830 22.83 5.04331 0.514305
22840 22.84 5.14424 0.492375
22850 22.85 5.24236 0.471979
22860 22.86 5.24262 0.45597
22870 22.87 5.16156 0.458808
22880 22.88 5.07369 0.490208
22890 22.89 5.02861 0.516773
22900 22.9 4.98968 0.517879
22910 22.91 4.98103 0.520762
22920 22.92 5.03455 0.529839
22930 22.93 5.11995 0.540727
22940 22.94 5.18935 0.543963
22950 22.95 5.21733 0.515525
22960 22.96 5.22995 0.473928
22970 22.97 5.27116 0.449541
22980 22.98 5.33501 0.452865
22990 22.99 5.39045 0.45814
23000 23 5.45037 0.455383
23010 23.01 5.51351 0.461593
23020 23.02 5.51864 0.47759
23030 23.03 5.4857 0.507651
23040 23.04 5.45071 0.533291
23050 23.05 5.42166 0.538688
23060 23.06 5.43414 0.53759
23070 23.07 5.48241 0.544834
23080 23.08 5.54696 0.56038
23090 23.09 5.58472 0.584154
23100 23.1 5.56222 0.598849
23110 23.11 5.51003 0.595377
23120 23.12 5.47266 0.581797
23130 23.13 5.49218 0.56495
23140 23.14 5.5591 0.550496
23150 23.15 5.58097 0.539354
23160 23.16 5.55368 0.542406
23170 23.17 5.55121 0.563237
23180 23.18 5.61236 0.588158
23190 23.19 5.72855 0.586312
23200 23.2 5.82334 0.552163
23210 23.21 5.84903 0.518053
23220 23.22 5.82058 0.493492
23230 23.23 5.75294 0.471909
23240 23.24 5.64195 0.456838
23250 23.25 5.4929 0.454608
23260 23.26 5.29817 0.459486
23270 23.27 5.08916 0.467897
23280 23.28 4.92296 0.4842
23290 23.29 4.83708 0.504814
23300 23.3 4.81155 0.531262
23310 23.31 4.82062 0.546273
23320 23.32 4.84552 0.530399
23330 23.33 4.88732 0.508457
23340 23.34 4.93823 0.491954
23350 23.35 5.00066 0.501876
23360 23.36 5.05282 0.528395
23370 23.37 5.05426 0.550404
23380 23.38 5.00447 0.563831
23390 23.39 4.93321 0.56368
23400 23.4 4.88432 0.542233
23410 23.41 4.89139 0.514539
23420 23.42 4.93212 0.49069
23430 23.43 4.93762 0.463626
23440 23.44 4.94235 0.460131
23450 23.45 4.97674 0.487916
23460 23.46 5.04432 0.512977
23470 23.47 5.1089 0.507763
23480 23.48 5.1445 0.486042
23490 23.49 5.16245 0.480267
23500 23.5 5.17284 0.48234
23510 23.51 5.17032 0.459251
23520 23.52 5.17913 0.416653
23530 23.53 5.24204 0.382504
23540 23.54 5.38739 0.372462
23550 23.55 5.55256 0.378067
23560 23.56 5.65627 0.387937
23570 23.57 5.67909 0.401284
23580 23.58 5.68224 0.413013
23590 23.59 5.68833 0.41553
23600 23.6 5.70066 0.404418
23610 23.61 5.69691 0.398131
23620 23.62 5.64239 0.415388
23630 23.63 5.52844 0.455736
23640 23.64 5.43062 0.515566
23650 23.65 5.40486 0.586539
23660 23.66 5.4482 0.658294
23670 23.67 5.53937 0.707322
23680 23.68 5.62966 0.717435
23690 23.69 5.6829 0.698782
23700 23.7 5.71012 0.665844
23710 23.71 5.71701 0.637393
23720 23.72 5.6924 0.614177
23730 23.73 5.68594 0.58016
23740 23.74 5.73488 0.541431
23750 23.75 5.80727 0.526598
23760 23.76 5.92178 0.544583
23770 23.77 6.04149 0.583224
23780 23.78 6.12758 0.633466
23790 23.79 6.19795 0.683207
23800 23.8 6.27173 0.70293
23810 23.81 6.32511 0.682877
23820 23.82 6.33925 0.653805
23830 23.83 6.3081 0.65203
23840 23.84 6.22669 0.675247
23850 23.85 6.12136 0.696542
23860 23.86 6.0375 0.685129
23870 23.87 6.00772 0.641104
23880 23.88 6.01412 0.596395
23890 23.89 6.01332 0.582311
23900 23.9 5.96146 0.599572
23910 23.91 5.8472 0.621308
23920 23.92 5.74126 0.623987
23930 23.93 5.71396 0.620481
23940 23.94 5.69587 0.63949
23950 23.95 5.65586 0.68052
23960 23.96 5.61249 0.721242
23970 23.97 5.57793 0.74395
23980 23.98 5.57242 0.740258
23990 23.99 5.61958 0.700108
24000 24 5.6837 0.644646
24010 24.01 5.71468 0.604223
24020 24.02 5.74325 0.590341
24030 24.03 5.81527 0.596266
24040 24.04 5.88952 0.60774
24050 24.05 5.91294 0.60816
24060 24.06 5.88972 0.608161
24070 24.07 5.83891 0.617957
24080 24.08 5.79029 0.635288
24090 24.09 5.76623 0.656488
24100 24.1 5.77277 0.674078
24110 24.11 5.78458 0.685285
24120 24.12 5.7978 0.677736
24130 24.13 5.80545 0.650386
24140 24.14 5.79096 0.616864
24150 24.15 5.77036 0.582853
24160 24.16 5.78013 0.55662
24170 24.17 5.83879 0.547859
24180 24.18 5.9343 0.552977
24190 24.19 6.00913 0.554358
24200 24.2 5.9971 0.547352
24210 24.21 5.90068 0.533236
24220 24.22 5.76951 0.520844
24230 24.23 5.66799 0.533182
24240 24.24 5.64746 0.56539
24250 24.25 5.65624 0.588867
24260 24.26 5.64584 0.594966
24270 24.27 5.611 0.566835
24280 24.28 5.58254 0.518023
24290 24.29 5.56707 0.490071
24300 24.3 5.59109 0.504237
24310 24.31 5.64866 0.563939
24320 24.32 5.66747 0.627812
24330 24.33 5.67197 0.676863
24340 24.34 5.72579 0.695005
24350 24.35 5.83121 0.678298
24360 24.36 5.93584 0.645708
24370 24.37 6.00418 0.631365
24380 24.38 6.03446 0.655535
24390 24.39 6.0447 0.702945
24400 24.4 6.03873 0.741234
24410 24.41 5.97608 0.757655
24420 24.42 5.87628 0.760344
24430 24.43 5.8011 0.751591
24440 24.44 5.72538 0.735483
24450 24.45 5.66888 0.708872
24460 24.46 5.6552 0.675309
24470 24.47 5.66211 0.654077
24480 24.48 5.67654 0.662068
24490 24.49 5.68672 0.695961
24500 24.5 5.67834 0.725525
24510 24.51 5.63559 0.74085
24520 24.52 5.59209 0.759657
24530 24.53 5.58187 0.780469
24540 24.54 5.59748 0.785781
24550 24.55 5.60507 0.769391
24560 24.56 5.59964 0.746709
24570 24.57 5.57485 0.72771
24580 24.58 5.5367 0.724138
24590 24.59 5.52298 0.732289
24600 24.6 5.53838 0.743789
24610 24.61 5.57159 0.746831
24620 24.62 5.60312 0.732899
24630 24.63 5.61394 0.720719
24640 24.64 5.61435 0.718016
24650 24.65 5.64812 0.733429
24660 24.66 5.68231 0.769724
24670 24.67 5.69613 0.79943
24680 24.68 5.7203 0.797489
24690 24.69 5.76589 0.769911
24700 24.7 5.81538 0.74118
24710 24.71 5.84289 0.727961
24720 24.72 5.79187 0.730435
24730 24.73 5.68038 0.72857
24740 24.74 5.59463 0.716078
24750 24.75 5.61626 0.708345
24760 24.76 5.69649 0.724084
24770 24.77 5.74473 0.736786
24780 24.78 5.74718 0.715601
24790 24.79 5.71039 0.674444
24800 24.8 5.64145 0.651783
24810 24.81 5.57356 0.669827
24820 24.82 5.50262 0.707211
24830 24.83 5.44002 0.740201
24840 24.84 5.41551 0.752484
24850 24.85 5.46826 0.759612
24860 24.86 5.58812 0.776551
24870 24.87 5.68234 0.80495
24880 24.88 5.71736 0.828398
24890 24.89 5.69716 0.817361
24900 24.9 5.66777 0.767334
24910 24.91 5.66043 0.715403
24920 24.92 5.63974 0.684366
24930 24.93 5.62658 0.657253
24940 24.94 5.66237 0.617364
24950 24.95 5.70992 0.582711
24960 24.96 5.75725 0.561188
24970 24.97 5.79101 0.564375
24980 24.98 5.78695 0.598791
24990 24.99 5.75563 0.641854
25000 25 5.72904 0.66356
25010 25.01 5.74793 0.656649
25020 25.02 5.80295 0.631454
25030 25.03 5.84962 0.603276
25040 25.04 5.86895 0.583345
25050 25.05 5.88144 0.568379
25060 25.06 5.8913 0.551053
25070 25.07 5.9043 0.538348
25080 25.08 5.92206 0.535703
25090 25.09 5.96591 0.539337
25100 25.1 6.0483 0.547185
25110 25.11 6.14918 0.554954
25120 25.12 6.20591 0.560301
25130 25.13 6.15711 0.566148
25140 25.14 6.06167 0.559121
25150 25.15 6.00475 0.538804
25160 25.16 6.02678 0.523131
25170 25.17 6.1086 0.508271
25180 25.18 6.1618 0.485617
25190 25.19 6.18043 0.453397
25200 25.2 6.22017 0.425598
25210 25.21 6.28428 0.422491
25220 25.22 6.32068 0.43638
25230 25.23 6.31965 0.438365
25240 25.24 6.30474 0.42457
25250 25.25 6.30165 0.409348
25260 25.26 6.34023 0.403795
25270 25.27 6.42251 0.416667
25280 25.28 6.55145 0.447612
25290 25.29 6.68848 0.485776
25300 25.3 6.75591 0.508986
25310 25.31 6.75839 0.509084
25320 25.32 6.74383 0.494444
25330 25.33 6.73539 0.479848
25340 25.34 6.72595 0.481137
25350 25.35 6.69989 0.502202
25360 25.36 6.64564 0.522106
25370 25.37 6.606 0.518723
25380 25.38 6.59225 0.493811
25390 25.39 6.57062 0.469515
25400 25.4 6.51639 0.464193
25410 25.41 6.46686 0.467274
25420 25.42 6.50018 0.460926
25430 25.43 6.61105 0.432947
25440 25.44 6.71746 0.391363
25450 25.45 6.77146 0.345458
25460 25.46 6.77367 0.303713
25470 25.47 6.71823 0.269753
25480 25.48 6.66652 0.255519
25490 25.49 6.68588 0.264123
25500 25.5 6.76202 0.284953
25510 25.51 6.85228 0.311257
25520 25.52 6.94621 0.337007
25530 25.53 7.00449 0.362246
25540 25.54 6.99728 0.381312
25550 25.55 6.95241 0.381162
25560 25.56 6.91369 0.363288
25570 25.57 6.90187 0.342726
25580 25.58 6.90327 0.336678
25590 25.59 6.89616 0.345499
25600 25.6 6.87039 0.355375
25610 25.61 6.84843 0.363484
25620 25.62 6.8392 0.375461
25630 25.63 6.83074 0.381771
25640 25.64 6.82759 0.38257
25650 25.65 6.83499 0.386586
25660 25.66 6.84914 0.392343
25670 25.67 6.84335 0.39371
25680 25.68 6.79997 0.389231
25690 25.69 6.75598 0.385053
25700 25.7 6.73622 0.381126
25710 25.71 6.74066 0.382458
25720 25.72 6.74651 0.392613
25730 25.73 6.74482 0.406664
25740 25.74 6.73353 0.42412
25750 25.75 6.7071 0.446451
25760 25.76 6.66902 0.459884
25770 25.77 6.64047 0.461166
25780 25.78 6.63454 0.458454
25790 25.79 6.62398 0.459689
25800 25.8 6.60379 0.462427
25810 25.81 6.56821 0.459131
25820 25.82 6.50333 0.4398
25830 25.83 6.43889 0.413771
25840 25.84 6.41069 0.388741
25850 25.85 6.42152 0.365657
25860 25.86 6.46363 0.35434
25870 25.87 6.51804 0.350769
25880 25.88 6.56932 0.351819
25890 25.89 6.62173 0.344033
25900 25.9 6.65159 0.319048
25910 25.91 6.6917 0.311989
25920 25.92 6.73647 0.333935
25930 25.93 6.71284 0.373165
25940 25.94 6.67531 0.416135
25950 25.95 6.69673 0.445736
25960 25.96 6.75587 0.463317
25970 25.97 6.79875 0.471352
25980 25.98 6.80368 0.47099
25990 25.99 6.75854 0.460883
26000 26 6.69869 0.438734
26010 26.01 6.65986 0.412366
26020 26.02 6.65019 0.385853
26030 26.03 6.65193 0.354291
26040 26.04 6.69205 0.325259
26050 26.05 6.79414 0.310083
26060 26.06 6.92106 0.312593
26070 26.07 7.02486 0.325936
26080 26.08 7.06601 0.327705
26090 26.09 7.06184 0.309418
26100 26.1 7.07977 0.289601
26110 26.11 7.13263 0.289576
26120 26.12 7.15692 0.31697
26130 26.13 7.17616 0.366423
26140 26.14 7.22143 0.40824
26150 26.15 7.24069 0.416849
26160 26.16 7.20183 0.406997
26170 26.17 7.11963 0.39646
26180 26.18 7.03663 0.396683
26190 26.19 6.996 0.398354
26200 26.2 6.98148 0.382674
26210 26.21 6.95814 0.351318
26220 26.22 6.91677 0.315755
