# r  g(r)  NumPairs  ShellVolume
0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.65 0.0 0.0 0.0
0.75 0.0 0.0 0.0
0.8500000000000001 0.0 0.0 0.0
0.9500000000000001 0.0 0.0 0.0
1.05 0.0 0.0 0.0
1.1500000000000001 0.0 0.0 0.0
1.25 0.0 0.0 0.0
1.35 0.0 0.0 0.0
1.4500000000000002 0.0 0.0 0.0
1.55 0.0 0.0 0.0
1.6500000000000001 0.0 0.0 0.0
1.75 0.0 0.0 0.0
1.85 0.0 0.0 0.0
1.9500000000000002 0.0 0.0 0.0
2.0500000000000003 0.0 0.0 0.0
2.15 0.0 0.0 0.0
2.25 0.0 0.0 0.0
2.35 0.0 0.0 0.0
2.45 0.0009921816720487647 0.00010692899914456797 0.005988023952095808
2.5500000000000003 0.008853691534159408 0.0011405759908753924 0.057884231536926144
2.6500000000000004 0.04763421669737867 0.0071464214428286635 0.3363273453093812
2.75 0.18218332875036108 0.03188266324493846 1.3852295409181636
2.85 0.47404319130657346 0.10101226119190182 3.8712574850299397
2.95 0.8275308779085618 0.23030724265754193 7.240518962075848
3.0500000000000003 1.1154106238674455 0.416595380667237 10.432135728542914
3.1500000000000004 1.2561055518258697 0.6403621328771029 12.530938123752493
3.25 1.1903396695994304 0.8660892500712856 12.64071856287425
3.35 1.0336569483333748 1.074351297405189 11.662674650698602
3.45 0.7674428450897609 1.2383447390932414 9.183632734530937
3.5500000000000003 0.533570951347593 1.3590675791274551 6.760479041916167
3.6500000000000004 0.3640600103821256 1.4461434274308553 4.87624750499002
3.75 0.27939583469235085 1.516680923866551 3.9500998003992014
3.85 0.2960786202309354 1.5954697747362423 4.412175648702594
3.95 0.3232054935593504 1.6860029940119732 5.069860279441118
4.05 0.37177553994863505 1.7954804676361562 6.130738522954092
4.15 0.37361493446855815 1.910999429712004 6.469061876247505
4.25 0.37800425042052227 2.033575705731395 6.864271457085827
4.3500000000000005 0.38076036318740836 2.162924151696607 7.243512974051896
4.45 0.37642305470237847 2.2967457941260316 7.494011976047903
4.55 0.36672457402243164 2.433044625035643 7.632734530938123
4.65 0.34051640826051915 2.565226689478186 7.402195608782434
4.75 0.30978721688000577 2.690707869974336 7.026946107784431
4.8500000000000005 0.26030224298113824 2.800630881094955 6.15568862275449
4.95 0.21326673521330652 2.894443256344455 5.253493013972055
5.050000000000001 0.1995326923476313 2.98579626461363 5.115768463073852
5.15 0.19571447471032907 3.0789848873681263 5.2185628742514965
5.25 0.21537825541846456 3.1855574565155416 5.968063872255488
5.3500000000000005 0.24735661800353897 3.3126603934987155 7.117764471057884
5.45 0.30614184328088956 3.4759053321927564 9.141716566866267
5.550000000000001 0.3954065497744409 3.69455731394354 12.24451097804391
5.65 0.49883350298637164 3.9804319931565475 16.008982035928142
5.75 0.6007440128495387 4.337004562303959 19.968063872255488
5.8500000000000005 0.6672011999686303 4.74691688052467 22.95508982035928
5.95 0.648356173973291 5.158985600228113 23.07584830339321
6.050000000000001 0.5621177057360258 5.52835400627317 20.68463073852295
6.15 0.4249057722881858 5.816866267465063 16.156686626746506
6.25 0.2923305665758154 6.021866980325061 11.48003992015968
6.3500000000000005 0.1981362548850118 6.165294411177644 8.03193612774451
6.45 0.14092814069614001 6.270548189335616 5.894211576846307
6.550000000000001 0.11326456687781901 6.357784431137724 4.885229540918163
6.65 0.09477617177861325 6.433026803535789 4.213572854291416
6.75 0.08985361944507073 6.506522668947819 4.115768463073852
6.8500000000000005 0.09211534369516217 6.584117479327057 4.3453093812375245
6.95 0.09638914967310198 6.667700313658396 4.68063872255489
7.050000000000001 0.11282840980922018 6.768373966353008 5.637724550898203
7.15 0.12728755405624428 6.885193897918454 6.54191616766467
7.25 0.15254556734323912 7.029138152266892 8.060878243512974
7.3500000000000005 0.17260578725697553 7.196535500427716 9.374251497005988
7.45 0.19787287063853737 7.393694753350447 11.040918163672654
7.550000000000001 0.2250237108118462 7.6239663530082735 12.895209580838323
7.65 0.23693956128528243 7.8728970630168265 13.94011976047904
7.75 0.2294431083343237 8.120295124037629 13.854291417165667
7.8500000000000005 0.2215404763670001 8.365376390077007 13.724550898203592
7.95 0.20770897620152254 8.601047904191613 13.197604790419161
8.05 0.1973567884221391 8.830642286854852 12.857285429141715
8.15 0.19221464779845415 9.059844596521259 12.835329341317363
8.25 0.18363054523744385 9.284217279726263 12.564870259481037
8.35 0.170516360183305 9.497647562018797 11.952095808383232
8.450000000000001 0.16091532235344355 9.703913601368697 11.550898203592814
8.55 0.1539548498506392 9.905955945252353 11.314371257485028
8.65 0.15525852287085623 10.114503136583966 11.678642714570858
8.75 0.16564276974488754 10.342172797262624 12.749500998003992
8.85 0.18032443386727554 10.595719275734266 14.198602794411176
8.950000000000001 0.19022250889949044 10.869261477045907 15.318363273453093
9.05 0.19754459173268277 11.159716281722275 16.265469061876246
9.15 0.20119470769461203 11.462111491303123 16.934131736526943
9.25 0.20020957553277755 11.76963929284289 17.221556886227543
9.35 0.19710821750882593 12.07898488736813 17.323353293413174
9.450000000000001 0.19583787711162984 12.392946250356445 17.581836327345307
9.55 0.20263201677786205 12.724711291702292 18.57884231536926
9.65 0.21754698033718703 13.088394639292845 20.366267465069857
9.75 0.22073068800783435 13.465087681779295 21.094810379241515
9.850000000000001 0.2110738310289702 13.832727402338191 20.587824351297403
9.950000000000001 0.18721910722354623 14.165472626176227 18.63373253493014
10.05 0.15673850337511047 14.449672084402621 15.915169660678641
