# r  g(r)  NumPairs  ShellVolume
0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.65 0.0 0.0 0.0
0.75 0.0 0.0 0.0
0.8500000000000001 0.0 0.0 0.0
0.9500000000000001 0.0 0.0 0.0
1.05 0.0 0.0 0.0
1.1500000000000001 0.0 0.0 0.0
1.25 0.0 0.0 0.0
1.35 0.0 0.0 0.0
1.4500000000000002 0.0 0.0 0.0
1.55 0.0 0.0 0.0
1.6500000000000001 0.0 0.0 0.0
1.75 0.0 0.0 0.0
1.85 0.0010123291869259872 0.000142571998859424 0.007984031936127744
1.9500000000000002 0.007517276177499704 0.0013187909894496724 0.06586826347305388
2.0500000000000003 0.06162945289788367 0.011976047904191666 0.5968063872255489
2.15 0.26010291277262043 0.06144853150841122 2.7704590818363273
2.25 0.7126715836508384 0.20990162532078616 8.313373253493014
2.35 1.3184006849951653 0.5094810379241514 16.77644710578842
2.45 1.731663692060095 0.937161391502709 23.9500998003992
2.5500000000000003 1.7172275943621045 1.3965996578272013 25.728542914171655
2.6500000000000004 1.3980173582900948 1.8005417735956655 22.62075848303393
2.75 1.0044950127190542 2.1130952380952404 17.502994011976046
2.85 0.6847179443297701 2.341923296264615 12.814371257485028
2.95 0.4612977839357387 2.5070929569432563 9.249500998003992
3.0500000000000003 0.32156513300624523 2.6301682349586506 6.892215568862275
3.1500000000000004 0.24524779716149595 2.7302894211576887 5.606786427145708
3.25 0.2003703415240613 2.8173652694610727 4.87624750499002
3.35 0.20587902836003313 2.912425149700593 5.323353293413173
3.45 0.214643199320595 3.0175363558597086 5.886227544910179
3.5500000000000003 0.21612652497454787 3.1295979469632136 6.275449101796407
3.6500000000000004 0.21927323722847825 3.249786142001716 6.730538922155688
3.75 0.19929526028310032 3.365091246079265 6.457085828343313
3.85 0.16037962298886163 3.462895637296831 5.477045908183633
3.95 0.12304481724739148 3.5418805246649616 4.42315369261477
4.05 0.09808232438655103 3.608069575135447 3.706586826347305
4.15 0.09336233845315808 3.674222982606211 3.704590818363273
4.25 0.12365052727811313 3.7661106358711134 5.145708582834331
4.3500000000000005 0.18006829931604443 3.906294553749639 7.850299401197604
4.45 0.2441219650879158 4.1051824921585345 11.137724550898202
4.55 0.32553257451356005 4.382449386940405 15.526946107784429
4.65 0.4054794280378737 4.74315654405475 20.199600798403193
4.75 0.4704897106161925 5.1798902195608685 24.45708582834331
4.8500000000000005 0.48388409880243805 5.64816794981467 26.223552894211576
4.95 0.46760750039170834 6.119546621043627 26.397205588822352
5.050000000000001 0.4484230620063887 6.590034217279724 26.347305389221553
5.15 0.4307862085190337 7.060094097519242 26.32335329341317
5.25 0.4022734077731372 7.516253207869976 25.544910179640716
5.3500000000000005 0.3750871210278701 7.957941260336464 24.73453093812375
5.45 0.33747307281555167 8.370330767037348 23.0938123752495
5.550000000000001 0.31183674454132415 8.76550470487597 22.129740518962073
5.65 0.29492554476170574 9.152837182777315 21.690618762475047
5.75 0.3017629916168193 9.563301967493596 22.986027944111775
5.8500000000000005 0.3483936270521627 10.053820929569453 27.4690618762475
5.95 0.4180526133782983 10.662710293698305 34.097804391217565
6.050000000000001 0.4549527534617935 11.347804391217563 38.365269461077844
6.15 0.45404471776933536 12.054319931565443 39.56487025948103
6.25 0.4145030403441034 12.720451953236397 37.30339321357285
6.3500000000000005 0.36738823303222207 13.3299116053607 34.12974051896207
6.45 0.34511016558073054 13.920587396635286 33.07784431137724
6.550000000000001 0.3410343625620352 14.522526375819815 33.70858283433133
6.65 0.34382432757548664 15.148061020815513 35.029940119760475
6.75 0.35044575392772503 15.804961505560303 36.78642714570858
6.8500000000000005 0.3446276306984947 16.47023809523811 37.25548902195609
6.95 0.3296161402211433 17.12524950099802 36.68063872255489
7.050000000000001 0.32172629129126984 17.783112346735102 36.840319361277444
7.15 0.30462159805763145 18.423795266609627 35.87824351297405
7.25 0.28096391226440454 19.031365839749064 34.02395209580838
7.3500000000000005 0.251800676237906 19.590996578272016 31.339321357285428
7.45 0.22819680310537174 20.112061591103494 29.179640718562872
7.550000000000001 0.22235916257608954 20.63351867693186 29.201596806387222
7.65 0.22777582567543395 21.18192187054465 30.710578842315368
7.75 0.23204733614643477 21.755310806957556 32.10978043912176
7.8500000000000005 0.23581776361121182 22.353150841174795 33.47904191616766
7.95 0.23288353715146912 22.958689763330494 33.91017964071856
8.05 0.2250880959601539 23.558775306529824 33.604790419161674
8.15 0.217354955805563 24.152730253778188 33.26147704590818
8.25 0.21386163036413555 24.751568291987443 33.53493013972056
8.35 0.2056882718246867 25.341566866267488 33.039920159680634
8.450000000000001 0.19256147156787048 25.907221271742234 31.676646706586823
8.55 0.18036816742298334 26.449672084402632 30.377245508982032
8.65 0.17484404744611964 26.9878813800969 30.13972055888223
8.75 0.17367684190305904 27.53493013972055 30.634730538922152
8.85 0.17325857641722253 28.09320644425436 31.263473053892213
8.950000000000001 0.17195026910990613 28.659858853721104 31.732534930139717
9.05 0.16494496291414526 29.215640148274915 31.123752495009978
9.15 0.15627838372657896 29.75392072996863 30.143712574850298
9.25 0.1464777706237031 30.269532363843762 28.874251497005986
9.35 0.1346799824501753 30.753920729968634 27.12574850299401
9.450000000000001 0.1262371964423548 31.217707442258348 25.97205588822355
9.55 0.11959856660858496 31.666452808668375 25.129740518962073
9.65 0.11316005492622962 32.099978614200175 24.277445109780437
9.75 0.10828977852334494 32.52348873681205 23.716566866267463
9.850000000000001 0.1008694025397229 32.926112061591084 22.54690618762475
9.950000000000001 0.10145115008890146 33.33932135728541 23.139720558882235
10.05 0.10868913692603231 33.79095380667239 25.291417165668662
